,author,birthYear,authorLabel,genderLabel,citizenshipLabel,religionLabel,nativeLanguageLabel,deathYear
0,http://www.wikidata.org/entity/Q5752,1842,Peter Kropotkin,male,Russian Soviet Federative Socialist Republic,,Russian,1921
1,http://www.wikidata.org/entity/Q5752,1842,Peter Kropotkin,male,Russian Empire,,Russian,1921
0,http://www.wikidata.org/entity/Q42529454,1859,Roger Dombre,female,France,,,1914
0,http://www.wikidata.org/entity/Q291397,1796,Fernán Caballero,female,Spain,Catholic Church,German,1877
1,http://www.wikidata.org/entity/Q291397,1796,Fernán Caballero,female,Spain,Catholic Church,Spanish,1877
0,http://www.wikidata.org/entity/Q376398,1867,Charles Klein,male,United States of America,,,1915
1,http://www.wikidata.org/entity/Q376398,1867,Charles Klein,male,United Kingdom of Great Britain and Ireland,,,1915
0,http://www.wikidata.org/entity/Q5172696,1869,Corra May Harris,female,United States of America,,,1935
1,http://www.wikidata.org/entity/Q5172696,1869,Corra May Harris,female,United States of America,,,1935
2,http://www.wikidata.org/entity/Q5172696,1869,Corra May Harris,female,United States of America,,,1935
0,http://www.wikidata.org/entity/Q1270441,1870,Erskine Childers,male,Irish Free State,Church of Ireland,,1922
1,http://www.wikidata.org/entity/Q1270441,1870,Erskine Childers,male,United Kingdom of Great Britain and Ireland,Church of Ireland,,1922
0,http://www.wikidata.org/entity/Q1273998,1879,Norman Lindsay,male,Australia,,,1969
1,http://www.wikidata.org/entity/Q1273998,1879,Norman Lindsay,male,Australia,,,1969
0,http://www.wikidata.org/entity/Q5301411,1875,Douglas Dewar,male,India,,,1957
1,http://www.wikidata.org/entity/Q5301411,1875,Douglas Dewar,male,India,,,1957
2,http://www.wikidata.org/entity/Q5301411,1875,Douglas Dewar,male,British Raj,,,1957
3,http://www.wikidata.org/entity/Q5301411,1875,Douglas Dewar,male,British Raj,,,1957
4,http://www.wikidata.org/entity/Q5301411,1875,Douglas Dewar,male,Dominion of India,,,1957
5,http://www.wikidata.org/entity/Q5301411,1875,Douglas Dewar,male,Dominion of India,,,1957
0,http://www.wikidata.org/entity/Q319871,1856,Booker T. Washington,male,United States of America,,,1915
0,http://www.wikidata.org/entity/Q34787,1820,Friedrich Engels,male,Kingdom of Prussia,atheism,German,1895
0,http://www.wikidata.org/entity/Q4710993,1872,Albert Payson Terhune,male,United States of America,,,1942
0,http://www.wikidata.org/entity/Q4115628,1833,José María de Pereda,male,Spain,,,1906
0,http://www.wikidata.org/entity/Q429440,1881,Padraic Colum,male,Republic of Ireland,Catholic Church,English,1972
1,http://www.wikidata.org/entity/Q429440,1881,Padraic Colum,male,United States of America,Catholic Church,English,1972
2,http://www.wikidata.org/entity/Q429440,1881,Padraic Colum,male,Irish Free State,Catholic Church,English,1972
3,http://www.wikidata.org/entity/Q429440,1881,Padraic Colum,male,United Kingdom of Great Britain and Ireland,Catholic Church,English,1972
0,http://www.wikidata.org/entity/Q38203,1880,Helen Keller,female,United States of America,The New Church,,1968
0,http://www.wikidata.org/entity/Q5535927,1865,George A. Birmingham,male,United Kingdom,Anglicanism,,1950
1,http://www.wikidata.org/entity/Q5535927,1865,George A. Birmingham,male,United Kingdom of Great Britain and Ireland,Anglicanism,,1950
0,http://www.wikidata.org/entity/Q1193106,1927,Randall Garrett,male,United States of America,,,1987
0,http://www.wikidata.org/entity/Q123075,1878,Robert Walser,male,Switzerland,,,1956
0,http://www.wikidata.org/entity/Q321660,1685,John Gay,male,Kingdom of Great Britain,,English,1732
0,http://www.wikidata.org/entity/Q947986,1903,Ward Moore,male,United States of America,,,1978
0,http://www.wikidata.org/entity/Q44403,1797,Heinrich Heine,male,France,,,1856
1,http://www.wikidata.org/entity/Q44403,1797,Heinrich Heine,male,Kingdom of Prussia,,,1856
0,http://www.wikidata.org/entity/Q82083,1795,John Keats,male,United Kingdom of Great Britain and Ireland,irreligion,,1821
0,http://www.wikidata.org/entity/Q2818917,1851,A. C. Bradley,male,United Kingdom,,,1935
1,http://www.wikidata.org/entity/Q2818917,1851,A. C. Bradley,male,United Kingdom of Great Britain and Ireland,,,1935
0,http://www.wikidata.org/entity/Q37388,1561,Francis Bacon,male,Kingdom of England,Anglicanism,,1626
0,http://www.wikidata.org/entity/Q5364476,1849,Ella Cheever Thayer,female,United States of America,,,1925
0,http://www.wikidata.org/entity/Q5077060,1841,Charles E. Carryl,male,United States of America,,,1920
0,http://www.wikidata.org/entity/Q59265161,1914,Ralph Williams,male,United States of America,,,1959
0,http://www.wikidata.org/entity/Q370308,1825,Henry Walter Bates,male,United Kingdom of Great Britain and Ireland,,,1892
0,http://www.wikidata.org/entity/Q360574,1841,Oliver Wendell Holmes,male,United States of America,,English,1935
0,http://www.wikidata.org/entity/Q12571,1889,Edmond Privat,male,Switzerland,Quakers,French,1962
1,http://www.wikidata.org/entity/Q12571,1889,Edmond Privat,male,France,Quakers,French,1962
0,http://www.wikidata.org/entity/Q44490,1801,John Henry Newman,male,United Kingdom of Great Britain and Ireland,Catholic Church,,1890
1,http://www.wikidata.org/entity/Q44490,1801,John Henry Newman,male,United Kingdom of Great Britain and Ireland,Anglicanism,,1890
0,http://www.wikidata.org/entity/Q1556094,1857,Gustav Kobbé,male,United States of America,,,1918
0,http://www.wikidata.org/entity/Q42831,1818,Ivan Turgenev,male,Russian Empire,,,1883
0,http://www.wikidata.org/entity/Q3847508,1868,Ernest Dunlop Swinton,male,United Kingdom,,,1951
1,http://www.wikidata.org/entity/Q3847508,1868,Ernest Dunlop Swinton,male,India,,,1951
2,http://www.wikidata.org/entity/Q3847508,1868,Ernest Dunlop Swinton,male,British Raj,,,1951
3,http://www.wikidata.org/entity/Q3847508,1868,Ernest Dunlop Swinton,male,Dominion of India,,,1951
0,http://www.wikidata.org/entity/Q7796519,1874,Thornton Burgess,male,United States of America,,,1965
0,http://www.wikidata.org/entity/Q5363058,1818,Elizabeth Keckley,female,United States of America,,,1907
0,http://www.wikidata.org/entity/Q5481115,1855,George Lewis Becke,male,Australia,,,1913
1,http://www.wikidata.org/entity/Q5481115,1855,George Lewis Becke,male,United Kingdom of Great Britain and Ireland,,,1913
0,http://www.wikidata.org/entity/Q7241,1861,Rabindranath Tagore,male,British Raj,Hinduism,Bangla,1941
0,http://www.wikidata.org/entity/Q5363377,1818,Elizabeth Prentiss,female,United States of America,,,1878
0,http://www.wikidata.org/entity/Q4352329,1848,Eben E. Rexford,male,United States of America,,,1916
0,http://www.wikidata.org/entity/Q160627,1823,Alfred Russel Wallace,male,United Kingdom of Great Britain and Ireland,,,1913
0,http://www.wikidata.org/entity/Q1506837,1866,George Ade,male,United States of America,,English,1944
0,http://www.wikidata.org/entity/Q742371,1849,Edmund Gosse,male,United Kingdom,,English,1928
0,http://www.wikidata.org/entity/Q705999,1888,Philip Francis Nowlan,male,United States of America,,,1940
0,http://www.wikidata.org/entity/Q747,1606,Pierre Corneille,male,Kingdom of France,Catholicism,French,1684
0,http://www.wikidata.org/entity/Q1392250,1874,Robert W. Service,male,Canada,,,1958
0,http://www.wikidata.org/entity/Q82248,1867,John Galsworthy,male,United Kingdom,,,1933
1,http://www.wikidata.org/entity/Q82248,1867,John Galsworthy,male,United Kingdom of Great Britain and Ireland,,,1933
0,http://www.wikidata.org/entity/Q316327,1845,José Maria de Eça de Queirós,male,Kingdom of Portugal,,,1900
0,http://www.wikidata.org/entity/Q6698108,1820,Lucretia Peabody Hale,female,United States of America,,,1900
0,http://www.wikidata.org/entity/Q596925,1875,Edmund Clerihew Bentley,male,United Kingdom,,,1956
0,http://www.wikidata.org/entity/Q60369,1873,Jakob Wassermann,male,Germany,,,1934
0,http://www.wikidata.org/entity/Q727056,1790,"Astolphe-Louis-Léonor de Custine, Marquis de Custine",male,France,,French,1857
1,http://www.wikidata.org/entity/Q727056,1790,"Astolphe-Louis-Léonor de Custine, Marquis de Custine",male,France,,French,1857
0,http://www.wikidata.org/entity/Q3101534,1869,George Douglas Brown,male,Scotland,,,1902
0,http://www.wikidata.org/entity/Q4885219,1889,Ben Ames Williams,male,United States of America,,,1953
0,http://www.wikidata.org/entity/Q385138,1859,Jaime de Magalhães Lima,male,Portugal,,,1936
1,http://www.wikidata.org/entity/Q385138,1859,Jaime de Magalhães Lima,male,Kingdom of Portugal,,,1936
0,http://www.wikidata.org/entity/Q981949,1854,Joseph Jacobs,male,Australia,,,1916
0,http://www.wikidata.org/entity/Q42156,1859,Henri Bergson,male,France,Judaism,,1941
0,http://www.wikidata.org/entity/Q2710684,1848,Henry Jenner,male,United Kingdom,,,1934
0,http://www.wikidata.org/entity/Q5217819,1836,F. C. Burnand,male,United Kingdom of Great Britain and Ireland,,,1917
0,http://www.wikidata.org/entity/Q905,1883,Franz Kafka,male,Czechoslovakia,Judaism,German,1924
1,http://www.wikidata.org/entity/Q905,1883,Franz Kafka,male,Cisleithania,Judaism,German,1924
2,http://www.wikidata.org/entity/Q905,1883,Franz Kafka,male,Czechoslovakia,Judaism,Czech,1924
3,http://www.wikidata.org/entity/Q905,1883,Franz Kafka,male,Cisleithania,Judaism,Czech,1924
0,http://www.wikidata.org/entity/Q366296,1863,Hans Aanrud,male,Norway,,Norwegian,1953
0,http://www.wikidata.org/entity/Q55052141,1750,Francis Huber,male,Switzerland,,,1831
1,http://www.wikidata.org/entity/Q55052141,1750,Francis Huber,male,Republic of Geneva,,,1831
0,http://www.wikidata.org/entity/Q6065174,1852,Opie Read,male,United States of America,,,1939
0,http://www.wikidata.org/entity/Q363227,1906,Fredric Brown,male,United States of America,atheism,,1972
0,http://www.wikidata.org/entity/Q5171168,1884,Cornelia Meigs,female,United States of America,,,1973
0,http://www.wikidata.org/entity/Q22670,1759,Friedrich Schiller,male,Saxe-Weimar,Lutheranism,,1805
1,http://www.wikidata.org/entity/Q22670,1759,Friedrich Schiller,male,Duchy of Württemberg,Lutheranism,,1805
0,http://www.wikidata.org/entity/Q101638,1759,Mary Wollstonecraft,female,Kingdom of Great Britain,Unitarianism,,1797
1,http://www.wikidata.org/entity/Q101638,1759,Mary Wollstonecraft,female,Kingdom of Great Britain,deism,,1797
2,http://www.wikidata.org/entity/Q101638,1759,Mary Wollstonecraft,female,Kingdom of Great Britain,Anglicanism,,1797
0,http://www.wikidata.org/entity/Q274305,1861,Édouard Dujardin,male,France,,French,1949
0,http://www.wikidata.org/entity/Q76632,1819,Theodor Fontane,male,Kingdom of Prussia,,,1898
0,http://www.wikidata.org/entity/Q263270,1720,Carlo Gozzi,male,Republic of Venice,,,1806
0,http://www.wikidata.org/entity/Q179680,1810,Alfred de Musset,male,France,,French,1857
0,http://www.wikidata.org/entity/Q218747,1749,"Honoré Gabriel Riqueti, comte de Mirabeau",male,Kingdom of France,,French,1791
0,http://www.wikidata.org/entity/Q464409,1770,Sophie Ristaud Cottin,female,France,,French,1807
0,http://www.wikidata.org/entity/Q123386,1740,Isabelle de Charrière,female,Switzerland,,French,1805
1,http://www.wikidata.org/entity/Q123386,1740,Isabelle de Charrière,female,Dutch Republic,,French,1805
2,http://www.wikidata.org/entity/Q123386,1740,Isabelle de Charrière,female,Switzerland,,Dutch,1805
3,http://www.wikidata.org/entity/Q123386,1740,Isabelle de Charrière,female,Dutch Republic,,Dutch,1805
0,http://www.wikidata.org/entity/Q462578,1777,Madame de Duras,female,France,,French,1828
0,http://www.wikidata.org/entity/Q429858,1850,W. W. Rouse Ball,male,United Kingdom of Great Britain and Ireland,,,1925
0,http://www.wikidata.org/entity/Q5354396,1863,Eleanor Stackhouse Atkinson,female,United States of America,,,1942
1,http://www.wikidata.org/entity/Q5354396,1863,Eleanor Stackhouse Atkinson,female,United States of America,,,1942
0,http://www.wikidata.org/entity/Q319829,1809,Oliver Wendell Holmes,male,United States of America,,English,1894
0,http://www.wikidata.org/entity/Q19873778,1877,William Bowen,male,United States of America,,,1937
0,http://www.wikidata.org/entity/Q193608,1878,Carl Sandburg,male,United States of America,,,1967
0,http://www.wikidata.org/entity/Q333106,1870,Hilaire Belloc,male,France,Catholicism,,1953
1,http://www.wikidata.org/entity/Q333106,1870,Hilaire Belloc,male,United Kingdom,Catholicism,,1953
2,http://www.wikidata.org/entity/Q333106,1870,Hilaire Belloc,male,United Kingdom of Great Britain and Ireland,Catholicism,,1953
0,http://www.wikidata.org/entity/Q59737,1530,Jan Kochanowski,male,Crown of the Kingdom of Poland,Catholicism,Polish,1584
1,http://www.wikidata.org/entity/Q59737,1530,Jan Kochanowski,male,Polish–Lithuanian Commonwealth,Catholicism,Polish,1584
0,http://www.wikidata.org/entity/Q965117,1867,René Boylesve,male,France,,French,1926
0,http://www.wikidata.org/entity/Q6218902,1845,John Ames Mitchell,male,United States of America,,,1918
0,http://www.wikidata.org/entity/Q585351,1817,William Kirby,male,United Kingdom of Great Britain and Ireland,,,1906
0,http://www.wikidata.org/entity/Q314553,1935,Robert Silverberg,male,United States of America,Judaism,English,
0,http://www.wikidata.org/entity/Q381800,1862,Paul Adam,male,France,,French,1920
0,http://www.wikidata.org/entity/Q723598,1857,Henry Dudeney,male,United Kingdom,Anglicanism,,1930
1,http://www.wikidata.org/entity/Q723598,1857,Henry Dudeney,male,United Kingdom of Great Britain and Ireland,Anglicanism,,1930
0,http://www.wikidata.org/entity/Q5298118,1885,Dornford Yates,male,United Kingdom,,,1960
1,http://www.wikidata.org/entity/Q5298118,1885,Dornford Yates,male,United Kingdom of Great Britain and Ireland,,,1960
0,http://www.wikidata.org/entity/Q537112,1873,Ford Madox Ford,male,United Kingdom,Catholic Church,,1939
0,http://www.wikidata.org/entity/Q971735,1885,Marcel Allain,male,France,,French,1969
0,http://www.wikidata.org/entity/Q7421805,1872,Sara Ware Bassett,female,United States of America,,,1968
0,http://www.wikidata.org/entity/Q589562,1761,"Adélaïde Filleul, Marquise de Souza-Botelho",female,France,,French,1836
0,http://www.wikidata.org/entity/Q47162,1866,Romain Rolland,male,France,,French,1944
0,http://www.wikidata.org/entity/Q5344693,1925,Edward Ormondroyd,male,United States of America,,,
0,http://www.wikidata.org/entity/Q527302,1859,Irving Bacheller,male,United States of America,,,1950
0,http://www.wikidata.org/entity/Q969183,1611,James Harrington,male,England,,,1677
0,http://www.wikidata.org/entity/Q329854,1860,Abraham Cahan,male,United States of America,,,1951
0,http://www.wikidata.org/entity/Q315989,1800,"Thomas Babington Macaulay, 1st Baron Macaulay",male,Kingdom of Great Britain,Anglicanism,,1859
1,http://www.wikidata.org/entity/Q315989,1800,"Thomas Babington Macaulay, 1st Baron Macaulay",male,United Kingdom of Great Britain and Ireland,Anglicanism,,1859
0,http://www.wikidata.org/entity/Q436664,1932,Ben Bova,male,United States of America,atheism,English,2020
0,http://www.wikidata.org/entity/Q562000,1800,Anna Maria Hall,female,Republic of Ireland,,,1881
0,http://www.wikidata.org/entity/Q4957212,1870,Mary Johnston,female,United States of America,,,1936
0,http://www.wikidata.org/entity/Q243267,1809,Juliusz Słowacki,male,Poland,,,1849
1,http://www.wikidata.org/entity/Q243267,1809,Juliusz Słowacki,male,Poland,,,1849
0,http://www.wikidata.org/entity/Q79822,1798,Adam Mickiewicz,male,Poland,Catholicism,,1855
1,http://www.wikidata.org/entity/Q79822,1798,Adam Mickiewicz,male,Lithuania,Catholicism,,1855
2,http://www.wikidata.org/entity/Q79822,1798,Adam Mickiewicz,male,Russian Empire,Catholicism,,1855
0,http://www.wikidata.org/entity/Q191850,1568,Tommaso Campanella,male,Kingdom of Naples,Catholicism,,1639
0,http://www.wikidata.org/entity/Q443132,1802,Lydia Maria Child,female,United States of America,,,1880
0,http://www.wikidata.org/entity/Q16743442,1850,George Thomas Bettany,male,United Kingdom of Great Britain and Ireland,,,1891
0,http://www.wikidata.org/entity/Q134461,37,Josephus,male,Ancient Rome,,Aramaic languages,95
1,http://www.wikidata.org/entity/Q134461,37,Josephus,male,Ancient Rome,,Aramaic languages,100
0,http://www.wikidata.org/entity/Q2716914,1861,Pauline Johnson,female,Canada,,,1913
0,http://www.wikidata.org/entity/Q380719,1663,Cotton Mather,male,Kingdom of Great Britain,Calvinism,,1728
1,http://www.wikidata.org/entity/Q380719,1663,Cotton Mather,male,Kingdom of Great Britain,Calvinism,,1728
2,http://www.wikidata.org/entity/Q380719,1663,Cotton Mather,male,Kingdom of Great Britain,Congregationalism in the United States,,1728
3,http://www.wikidata.org/entity/Q380719,1663,Cotton Mather,male,Kingdom of Great Britain,Congregationalism in the United States,,1728
0,http://www.wikidata.org/entity/Q714940,1776,Thomas Frognall Dibdin,male,United Kingdom of Great Britain and Ireland,,,1847
1,http://www.wikidata.org/entity/Q714940,1776,Thomas Frognall Dibdin,male,United Kingdom of Great Britain and Ireland,,,1847
0,http://www.wikidata.org/entity/Q171091,1928,Philip K. Dick,male,United States of America,Episcopal Church,English,1982
0,http://www.wikidata.org/entity/Q448,1713,Denis Diderot,male,Kingdom of France,,French,1784
0,http://www.wikidata.org/entity/Q339842,1875,Reginald Crundall Punnett,male,United Kingdom,,,1967
0,http://www.wikidata.org/entity/Q733246,1618,"Roger de Rabutin, Comte de Bussy",male,France,,French,1693
