,Unnamed: 0.1,Unnamed: 0,id,found,title,author_x,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,bookLabel,authorLast,book,author_y,birthYear_x,authorLabel_x,book_QN,author_QN,index,birthYear_y,workLabel,authorLabel_y,genderLabel,citizenshipLabel,religionLabel,nativeLanguageLabel,PublicationYear,deathYear,deathYearMatch,,
1200,1200,2729,PG25430,,The Innocents: A Story for Lovers,"Lewis, Sinclair",1885,1951,['en'],39,"{'New York (State) -- Social life and customs -- Fiction', 'Married people -- Fiction'}",,The Innocents,Lewis,http://www.wikidata.org/entity/Q7742117,http://www.wikidata.org/entity/Q123469,1885,Sinclair Lewis,Q7742117,Q123469,0,1885,The Innocents,Sinclair Lewis,male,United States of America,atheism,,1917,1951,1,,
1201,1201,2731,PG25439,,Looking Backward: 2000-1887,"Bellamy, Edward",1850,1898,['en'],75,"{'Utopian fiction', 'Science fiction', 'Time travel -- Fiction', 'Social problems -- Fiction', 'Boston (Mass.) -- Fiction', 'Utopias -- Fiction', 'Two thousand, A.D. -- Fiction'}",,Looking Backward,Bellamy,http://www.wikidata.org/entity/Q1305106,http://www.wikidata.org/entity/Q455776,1850,Edward Bellamy,Q1305106,Q455776,0,1850,Looking Backward,Edward Bellamy,male,United States of America,,,1888,1898,1,,
1202,1202,369,PG624,,"Looking Backward, 2000 to 1887","Bellamy, Edward",1850,1898,['en'],534,"{'Utopian fiction', 'Science fiction', 'Time travel -- Fiction', 'Social problems -- Fiction', 'Boston (Mass.) -- Fiction', 'Utopias -- Fiction', 'Two thousand, A.D. -- Fiction'}",,Looking Backward,Bellamy,http://www.wikidata.org/entity/Q1305106,http://www.wikidata.org/entity/Q455776,1850,Edward Bellamy,Q1305106,Q455776,0,1850,Looking Backward,Edward Bellamy,male,United States of America,,,1888,1898,1,,
1203,1203,2733,PG2545,,"When God Laughs, and Other Stories","London, Jack",1876,1916,['en'],293,"{'American fiction -- 20th century', 'Short stories'}",,When God Laughs,London,http://www.wikidata.org/entity/Q66124805,http://www.wikidata.org/entity/Q45765,1876,Jack London,Q66124805,Q45765,0,1876,When God Laughs,Jack London,male,United States of America,atheism,,1907,1916,1,,
1204,1204,2734,PG25474,,The Job: An American Novel,"Lewis, Sinclair",1885,1951,['en'],85,"{'Women white collar workers -- Fiction', 'New York (N.Y.) -- Fiction'}",,The Job,Lewis,http://www.wikidata.org/entity/Q7743319,http://www.wikidata.org/entity/Q123469,1885,Sinclair Lewis,Q7743319,Q123469,0,1885,The Job,Sinclair Lewis,male,United States of America,atheism,,1917,1951,1,,
1205,1205,2735,PG2548,,The Poor Clare,"Gaskell, Elizabeth Cleghorn",1810,1865,['en'],87,"{'Horror tales, English', 'England -- Social life and customs -- 19th century -- Fiction'}",,The Poor Clare,Gaskell,http://www.wikidata.org/entity/Q25340137,http://www.wikidata.org/entity/Q229226,1810,Elizabeth Cleghorn Gaskell,Q25340137,Q229226,0,1810,The Poor Clare,Elizabeth Cleghorn Gaskell,female,United Kingdom of Great Britain and Ireland,,,1856,1865,1,,
1206,1206,2736,PG25500,,"A London Life, and Other Tales","James, Henry",1843,1916,['en'],49,{'Fiction'},,A London Life,James,http://www.wikidata.org/entity/Q4657901,http://www.wikidata.org/entity/Q170509,1843,Henry James,Q4657901,Q170509,0,1843,A London Life,Henry James,male,United States of America,,English,1888,1916,1,,
1207,1207,2737,PG2550,,Tales of Trail and Town,"Harte, Bret",1836,1902,['en'],46,"{'American fiction -- 19th century', 'Short stories', 'Western stories'}",,Tales of Trail and Town,Harte,http://www.wikidata.org/entity/Q124086837,http://www.wikidata.org/entity/Q301983,1836,Bret Harte,Q124086837,Q301983,0,1836,Tales of Trail and Town,Bret Harte,male,United States of America,,,1898,1902,1,,
1208,1208,2739,PG25547,,The Sundering Flood,"Morris, William",1834,1896,['en'],24,{'Fantasy literature'},,The Sundering Flood,Morris,http://www.wikidata.org/entity/Q7767399,http://www.wikidata.org/entity/Q182589,1834,William Morris,Q7767399,Q182589,0,1834,The Sundering Flood,William Morris,male,United Kingdom,,English,1897,1896,1,,
1209,1209,2740,PG2554,,Crime and Punishment,"Dostoyevsky, Fyodor",1821,1881,['en'],15978,"{'Detective and mystery stories', 'Psychological fiction', 'Crime -- Psychological aspects -- Fiction', 'Saint Petersburg (Russia) -- Fiction', 'Murder -- Fiction'}",,Crime and Punishment,Dostoyevsky,http://www.wikidata.org/entity/Q165318,http://www.wikidata.org/entity/Q991,1821,Fyodor Dostoyevsky,Q165318,Q991,0,1821,Crime and Punishment,Fyodor Dostoyevsky,male,Russian Empire,Russian Orthodox Church,Russian,1866,1881,1,,
1210,1210,2741,PG25550,,The Defiant Agents,"Norton, Andre",1912,2005,['en'],127,"{'Time travel -- Fiction', 'Space and time -- Fiction', 'Science fiction'}",,The Defiant Agents,Norton,http://www.wikidata.org/entity/Q7729585,http://www.wikidata.org/entity/Q235899,1912,Andre Norton,Q7729585,Q235899,0,1912,The Defiant Agents,Andre Norton,female,United States of America,,,1962,2005,1,,
1211,1211,2742,PG25570,,The Manxman: A Novel - 1895,"Caine, Hall, Sir",1853,1931,['en'],40,{'Isle of Man -- Fiction'},,The Manxman,Caine,http://www.wikidata.org/entity/Q7750242,http://www.wikidata.org/entity/Q2331144,1853,Hall Caine,Q7750242,Q2331144,0,1853,The Manxman,Hall Caine,male,United Kingdom,,English,1894,1931,1,,
1212,1212,2743,PG25579,,Ralph the Heir,"Trollope, Anthony",1815,1882,['en'],59,"{'Domestic fiction', 'England -- Fiction', 'Inheritance and succession -- Fiction', 'Fathers and sons -- Fiction'}",,Ralph the Heir,Trollope,http://www.wikidata.org/entity/Q7288337,http://www.wikidata.org/entity/Q318399,1815,Anthony Trollope,Q7288337,Q318399,0,1815,Ralph the Heir,Anthony Trollope,male,United Kingdom of Great Britain and Ireland,,,1870,1882,1,,
1213,1213,2744,PG25581,,Rinkitink in Oz,"Baum, L. Frank (Lyman Frank)",1856,1919,['en'],149,"{'Adventure and adventurers -- Juvenile fiction', 'Islands -- Juvenile fiction', 'Good and evil -- Juvenile fiction', 'Kings and rulers -- Juvenile fiction', 'Fantasy literature', 'Enslaved persons -- Juvenile fiction', 'Goats -- Juvenile fiction', 'Escapes -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Magic -- Juvenile fiction', 'Gale, Dorothy (Fictitious character) -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'Wizard of Oz (Fictitious character) -- Juvenile fiction'}",,Rinkitink in Oz,Baum,http://www.wikidata.org/entity/Q7335058,http://www.wikidata.org/entity/Q207544,1856,L. Frank Baum,Q7335058,Q207544,0,1856,Rinkitink in Oz,L. Frank Baum,male,United States of America,,English,1916,1919,1,,
1214,1214,151,PG958,,Rinkitink in Oz: Wherein Is Recorded the Perilous Quest of Prince Inga of Pingaree and King Rinkitink in the Magical Isles That Lie Beyond the Borderland of Oz,"Baum, L. Frank (Lyman Frank)",1856,1919,['en'],80,"{'Adventure and adventurers -- Juvenile fiction', 'Islands -- Juvenile fiction', 'Good and evil -- Juvenile fiction', 'Kings and rulers -- Juvenile fiction', 'Fantasy literature', 'Enslaved persons -- Juvenile fiction', 'Goats -- Juvenile fiction', 'Escapes -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Magic -- Juvenile fiction', 'Gale, Dorothy (Fictitious character) -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'Wizard of Oz (Fictitious character) -- Juvenile fiction'}",,Rinkitink in Oz,Baum,http://www.wikidata.org/entity/Q7335058,http://www.wikidata.org/entity/Q207544,1856,L. Frank Baum,Q7335058,Q207544,0,1856,Rinkitink in Oz,L. Frank Baum,male,United States of America,,English,1916,1919,1,,
1215,1215,2745,PG2559,,"The Forsyte Saga, Volume I.: The Man Of Property","Galsworthy, John",1867,1933,['en'],1699,"{'Domestic fiction', 'Families -- England -- Fiction', 'Middle class -- England -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'England -- Social life and customs -- 20th century -- Fiction', 'Women -- England -- Fiction', 'Forsyte family (Fictitious characters) -- Fiction'}",,The Forsyte Saga,Galsworthy,http://www.wikidata.org/entity/Q735319,http://www.wikidata.org/entity/Q82248,1867,John Galsworthy,Q735319,Q82248,0,1867,The Forsyte Saga,John Galsworthy,male,United Kingdom,,,1906,1933,1,,
1216,1216,2754,PG25641,,Cartas de Inglaterra,"Queirós, Eça de",1845,1900,['pt'],102,"{'Great Britain -- Politics and government -- 19th century', 'Great Britain -- History -- Victoria, 1837-1901'}",,Cartas de Inglaterra,Queirós,http://www.wikidata.org/entity/Q5047054,http://www.wikidata.org/entity/Q316327,1845,José Maria de Eça de Queirós,Q5047054,Q316327,0,1845,Cartas de Inglaterra,José Maria de Eça de Queirós,male,Kingdom of Portugal,,,1905,1900,1,,
1217,1217,2756,PG2565,,The Story of the Glittering Plain: Which Has Been Also Called the Land of Living Men or the Acre of the Undying,"Morris, William",1834,1896,['en'],77,"{'Fantasy fiction, English'}",,The Story of the Glittering Plain,Morris,http://www.wikidata.org/entity/Q7766837,http://www.wikidata.org/entity/Q182589,1834,William Morris,Q7766837,Q182589,0,1834,The Story of the Glittering Plain,William Morris,male,United Kingdom,,English,1890,1896,1,,
1218,1218,2757,PG2567,,"A Plea for Captain John Brown: Read to the citizens of Concord, Massachusetts on Sunday evening, October thirtieth, eighteen fifty-nine","Thoreau, Henry David",1817,1862,['en'],106,"{'Slavery', 'Brown, John, 1800-1859', 'Government, Resistance to', 'Brown, John, 1800-1859 -- Trials, litigation, etc.'}",,A Plea for Captain John Brown,Thoreau,http://www.wikidata.org/entity/Q3390930,http://www.wikidata.org/entity/Q131149,1817,Henry David Thoreau,Q3390930,Q131149,0,1817,A Plea for Captain John Brown,Henry David Thoreau,male,United States of America,Unitarianism,English,1859,1862,1,,
1219,1219,2758,PG2568,,Trent's Last Case,"Bentley, E. C. (Edmund Clerihew)",1875,1956,['en'],128,"{'Trent, Philip (Fictitious character) -- Fiction', 'Detective and mystery stories'}",,Trent's Last Case,Bentley,http://www.wikidata.org/entity/Q3824759,http://www.wikidata.org/entity/Q596925,1875,Edmund Clerihew Bentley,Q3824759,Q596925,0,1875,Trent's Last Case,Edmund Clerihew Bentley,male,United Kingdom,,,1913,1956,1,,
1220,1220,2759,PG2569,,The Day's Work,"Kipling, Rudyard",1865,1936,['en'],92,"{'Manners and customs -- Fiction', 'Short stories, English'}",,The Day's Work,Kipling,http://www.wikidata.org/entity/Q7729141,http://www.wikidata.org/entity/Q34743,1865,Rudyard Kipling,Q7729141,Q34743,0,1865,The Day's Work,Rudyard Kipling,male,United Kingdom,,English,1898,1936,1,,
1221,1221,2760,PG2570,,Two Men of Sandy Bar: A Drama,"Harte, Bret",1836,1902,['en'],33,"{'California -- Gold discoveries -- Drama', 'American drama -- 19th century', 'California -- History -- 1846-1850 -- Drama'}",,Two Men of Sandy Bar,Harte,http://www.wikidata.org/entity/Q124291265,http://www.wikidata.org/entity/Q301983,1836,Bret Harte,Q124291265,Q301983,0,1836,Two Men of Sandy Bar,Bret Harte,male,United States of America,,,1876,1902,1,,
1222,1222,2762,PG2573,,The Caged Lion,"Yonge, Charlotte M. (Charlotte Mary)",1823,1901,['en'],37,"{'James I, King of Scotland, 1394-1437 -- Fiction', 'Scotland -- History -- James I, 1406-1437 -- Fiction'}",,The Caged Lion,Yonge,http://www.wikidata.org/entity/Q111908462,http://www.wikidata.org/entity/Q433098,1823,Charlotte Mary Yonge,Q111908462,Q433098,0,1823,The Caged Lion,Charlotte Mary Yonge,female,United Kingdom of Great Britain and Ireland,Catholic Church,,1869,1901,1,,
1223,1223,2763,PG25755,,"La Russie en 1839, Volume I","Custine, Astolphe, marquis de",1790,1857,['fr'],57,{'Russia -- Description and travel'},,La Russie en 1839,Custine,http://www.wikidata.org/entity/Q2074136,http://www.wikidata.org/entity/Q727056,1790,"Astolphe-Louis-Léonor de Custine, Marquis de Custine",Q2074136,Q727056,0,1790,La Russie en 1839,"Astolphe-Louis-Léonor de Custine, Marquis de Custine",male,France,,French,1843,1857,1,,
1224,1224,2779,PG25767,,Picture and Text: 1893,"James, Henry",1843,1916,['en'],94,{'Art'},,Picture and Text,James,http://www.wikidata.org/entity/Q7191187,http://www.wikidata.org/entity/Q170509,1843,Henry James,Q7191187,Q170509,0,1843,Picture and Text,Henry James,male,United States of America,,English,1893,1916,1,,
1225,1225,2780,PG25768,,Tartarin on the Alps,"Daudet, Alphonse",1840,1897,['en'],38,{'Alps -- Fiction'},,Tartarin on the Alps,Daudet,http://www.wikidata.org/entity/Q56323182,http://www.wikidata.org/entity/Q228546,1840,Alphonse Daudet,Q56323182,Q228546,0,1840,Tartarin on the Alps,Alphonse Daudet,male,France,,French,1885,1897,1,,
1226,1226,2781,PG25810,,In Connection with the De Willoughby Claim,"Burnett, Frances Hodgson",1849,1924,['en'],30,{'United States -- Social life and customs -- 19th century -- Fiction'},,In Connection with the De Willoughby Claim,Burnett,http://www.wikidata.org/entity/Q124083824,http://www.wikidata.org/entity/Q276028,1849,Frances Hodgson Burnett,Q124083824,Q276028,0,1849,In Connection with the De Willoughby Claim,Frances Hodgson Burnett,female,United States of America,Christian Science,English,1899,1924,1,,
1227,1227,2782,PG25876,,The House with the Green Shutters,"Brown, George Douglas",1869,1902,['en'],34,{'Scotland -- Social life and customs -- 19th century -- Fiction'},,The House with the Green Shutters,Brown,http://www.wikidata.org/entity/Q7740720,http://www.wikidata.org/entity/Q3101534,1869,George Douglas Brown,Q7740720,Q3101534,0,1869,The House with the Green Shutters,George Douglas Brown,male,Scotland,,,1901,1902,1,,
1228,1228,2783,PG25885,,All the Brothers Were Valiant,"Williams, Ben Ames",1889,1953,['en'],14,"{'Sea stories', 'Brothers -- Fiction', 'Oceania -- Fiction'}",,All the Brothers Were Valiant,Williams,http://www.wikidata.org/entity/Q4730108,http://www.wikidata.org/entity/Q4885219,1889,Ben Ames Williams,Q4730108,Q4885219,0,1889,All the Brothers Were Valiant,Ben Ames Williams,male,United States of America,,,1919,1953,1,,
1229,1229,2784,PG2590,,Guy Mannering,"Scott, Walter",1771,1832,['en'],84,"{'Inheritance and succession -- Fiction', 'Scotland -- Fiction', 'Astrologers -- Fiction', 'Historical fiction', 'Disinheritance -- Fiction'}",,Guy Mannering,Scott,http://www.wikidata.org/entity/Q2288976,http://www.wikidata.org/entity/Q79025,1771,Walter Scott,Q2288976,Q79025,0,1771,Guy Mannering,Walter Scott,male,United Kingdom,,English,1815,1832,1,,
1230,1230,730,PG5353,,"Guy Mannering, Or, the Astrologer — Volume 01","Scott, Walter",1771,1832,['en'],30,"{'Inheritance and succession -- Fiction', 'Scotland -- Fiction', 'Astrologers -- Fiction', 'Historical fiction', 'Disinheritance -- Fiction'}",,Guy Mannering,Scott,http://www.wikidata.org/entity/Q2288976,http://www.wikidata.org/entity/Q79025,1771,Walter Scott,Q2288976,Q79025,0,1771,Guy Mannering,Walter Scott,male,United Kingdom,,English,1815,1832,1,,
1231,1231,248,PG5999,,"Guy Mannering; or, The Astrologer — Complete","Scott, Walter",1771,1832,['en'],256,"{'Inheritance and succession -- Fiction', 'Scotland -- Fiction', 'Astrologers -- Fiction', 'Historical fiction', 'Disinheritance -- Fiction'}",,Guy Mannering,Scott,http://www.wikidata.org/entity/Q2288976,http://www.wikidata.org/entity/Q79025,1771,Walter Scott,Q2288976,Q79025,0,1771,Guy Mannering,Walter Scott,male,United Kingdom,,English,1815,1832,1,,
1232,1232,2785,PG25919,,Miss Mapp,"Benson, E. F. (Edward Frederic)",1867,1940,['en'],146,"{'Humorous stories', 'Women -- England -- Fiction', 'Mapp, Miss (Fictitious character) -- Fiction', 'Female friendship -- Fiction'}",,Miss Mapp,Benson,http://www.wikidata.org/entity/Q106696385,http://www.wikidata.org/entity/Q771698,1867,Edward Frederic Benson,Q106696385,Q771698,0,1867,Miss Mapp,Edward Frederic Benson,male,United Kingdom,,,1922,1940,1,,
1233,1233,2786,PG25945,,Transviado,"Lima, Jaime de Magalhães",1859,1936,['pt'],27,{'Portuguese fiction -- 19th century'},,Transviado,Lima,http://www.wikidata.org/entity/Q111096275,http://www.wikidata.org/entity/Q385138,1859,Jaime de Magalhães Lima,Q111096275,Q385138,0,1859,Transviado,Jaime de Magalhães Lima,male,Portugal,,,1899,1936,1,,
1234,1234,2787,PG25955,,The Bronze Eagle: A Story of the Hundred Days,"Orczy, Emmuska Orczy, Baroness",1865,1947,['en'],58,"{'Elba (Italy) -- Fiction', 'Napoleon I, Emperor of the French, 1769-1821 -- Elba and the Hundred Days, 1814-1815 -- Fiction'}",,The Bronze Eagle,Orczy,http://www.wikidata.org/entity/Q7720311,http://www.wikidata.org/entity/Q234530,1865,Emma Orczy,Q7720311,Q234530,0,1865,The Bronze Eagle,Emma Orczy,female,United Kingdom,,,1915,1947,1,,
1235,1235,2790,PG26001,,The Bertrams,"Trollope, Anthony",1815,1882,['en'],60,"{'England -- Fiction', 'Scholars -- Fiction', 'Love stories'}",,The Bertrams,Trollope,http://www.wikidata.org/entity/Q111893815,http://www.wikidata.org/entity/Q318399,1815,Anthony Trollope,Q111893815,Q318399,0,1815,The Bertrams,Anthony Trollope,male,United Kingdom of Great Britain and Ireland,,,1859,1882,1,,
1236,1236,2791,PG26002,,Linda Tressel,"Trollope, Anthony",1815,1882,['en'],21,{'Germany -- Social life and customs -- 19th century -- Fiction'},,Linda Tressel,Trollope,http://www.wikidata.org/entity/Q124084476,http://www.wikidata.org/entity/Q318399,1815,Anthony Trollope,Q124084476,Q318399,0,1815,Linda Tressel,Anthony Trollope,male,United Kingdom of Great Britain and Ireland,,,1868,1882,1,,
1237,1237,2792,PG2600,,War and Peace,"Tolstoy, Leo, graf",1828,1910,['en'],13203,"{'Russia -- History -- Alexander I, 1801-1825 -- Fiction', 'Napoleonic Wars, 1800-1815 -- Campaigns -- Russia -- Fiction', 'War stories', 'Aristocracy (Social class) -- Russia -- Fiction', 'Historical fiction'}",,War and Peace,Tolstoy,http://www.wikidata.org/entity/Q161531,http://www.wikidata.org/entity/Q7243,1828,Leo Tolstoy,Q161531,Q7243,0,1828,War and Peace,Leo Tolstoy,male,Russian Empire,Christianity,Russian,1869,1910,1,,
1238,1238,2796,PG26015,,A Christmas Posy,"Molesworth, Mrs.",1839,1921,['en'],28,"{'Family -- Juvenile fiction', 'Siblings -- Juvenile fiction', 'Christmas -- Juvenile fiction', 'Conduct of life -- Juvenile fiction'}",,A Christmas Posy,Molesworth,http://www.wikidata.org/entity/Q124080678,http://www.wikidata.org/entity/Q6780145,1839,Mary Louisa Molesworth,Q124080678,Q6780145,0,1839,A Christmas Posy,Mary Louisa Molesworth,female,United Kingdom,,,1888,1921,1,,
1239,1239,2797,PG26019,,Europa's Fairy Book,"Jacobs, Joseph",1854,1916,['en'],107,{'Fairy tales -- Europe'},,Europa's Fairy Book,Jacobs,http://www.wikidata.org/entity/Q19096926,http://www.wikidata.org/entity/Q981949,1854,Joseph Jacobs,Q19096926,Q981949,0,1854,Europa's Fairy Book,Joseph Jacobs,male,Australia,,,1895,1916,1,,
1240,1240,2799,PG2602,,Queen Sheba's Ring,"Haggard, H. Rider (Henry Rider)",1856,1925,['en'],74,"{'Adventure stories', 'Africa, North -- Fiction'}",,Queen Sheba's Ring,Haggard,http://www.wikidata.org/entity/Q15726388,http://www.wikidata.org/entity/Q237196,1856,H. Rider Haggard,Q15726388,Q237196,0,1856,Queen Sheba's Ring,H. Rider Haggard,male,United Kingdom of Great Britain and Ireland,,,1910,1925,1,,
1241,1241,2800,PG2604,,The Longest Journey,"Forster, E. M. (Edward Morgan)",1879,1970,['en'],172,"{'Autobiographical fiction', 'Marriage -- Fiction', 'England -- Fiction', 'Teachers -- Fiction'}",,The Longest Journey,Forster,http://www.wikidata.org/entity/Q15999894,http://www.wikidata.org/entity/Q189119,1879,E. M. Forster,Q15999894,Q189119,0,1879,The Longest Journey,E. M. Forster,male,United Kingdom,,,1907,1970,1,,
