,Unnamed: 0,id,found,title,author_x,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,bookLabel,authorLast,book,author_y,birthYear,authorLabel,book_QN,author_QN,name
553,1330,PG158,,Emma,"Austen, Jane",1775,1817.0,['en'],7840,"{'Fathers and daughters -- Fiction', 'Love stories', 'Female friendship -- Fiction', 'Young women -- Fiction', 'Mate selection -- Fiction', 'England -- Fiction', 'Humorous stories', 'Bildungsromans'}",,Emma,Austen,http://www.wikidata.org/entity/Q223880,http://www.wikidata.org/entity/Q36322,1775,Jane Austen,Q223880,Q36322,Jane Austen
554,1334,PG1591,,Protagoras,Plato,-428,-348.0,['en'],639,"{'Classical literature', 'Socrates, 470 BC-399 BC', 'Sophists (Greek philosophy)', 'Protagoras', 'Virtue -- Early works to 1800'}",,Protagoras,Plato,http://www.wikidata.org/entity/Q520328,http://www.wikidata.org/entity/Q859,-428,Plato,Q520328,Q859,Plato
555,1335,PG1595,,Whirligigs,"Henry, O.",1862,1910.0,['en'],370,"{'Fiction', 'Short stories, American'}",,Whirligigs,Henry,http://www.wikidata.org/entity/Q4228091,http://www.wikidata.org/entity/Q172788,1862,O. Henry,Q4228091,Q172788,O. Henry
556,1336,PG1596,,Smoke Bellew,"London, Jack",1876,1916.0,['en'],32,"{'Klondike River Valley (Yukon) -- Gold discoveries -- Fiction', 'Western stories'}",,Smoke Bellew,London,http://www.wikidata.org/entity/Q2637037,http://www.wikidata.org/entity/Q45765,1876,Jack London,Q2637037,Q45765,Jack London
557,1337,PG15976,,Puck of Pook's Hill,"Kipling, Rudyard",1865,1936.0,['en'],55,"{'Great Britain -- History -- Fiction', 'Space and time -- Fiction'}",,Puck of Pook's Hill,Kipling,http://www.wikidata.org/entity/Q4342308,http://www.wikidata.org/entity/Q34743,1865,Rudyard Kipling,Q4342308,Q34743,Rudyard Kipling
558,1345,PG1598,,Euthydemus,Plato,-428,-348.0,['en'],191,"{'Classical literature', 'Socrates, 470 BC-399 BC', 'Sophists (Greek philosophy)', 'Philosophy, Ancient', 'Logic -- Early works to 1800'}",,Euthydemus,Plato,http://www.wikidata.org/entity/Q6499786,http://www.wikidata.org/entity/Q859,-428,Plato,Q6499786,Q859,Plato
559,1346,PG15992,,Come Rack! Come Rope!,"Benson, Robert Hugh",1871,1914.0,['en'],53,"{'Persecution -- England -- History -- 16th century -- Fiction', 'Great Britain -- History -- Elizabeth, 1558-1603 -- Fiction', 'Historical fiction', 'Catholics -- England -- History -- 16th century -- Fiction'}",,Come Rack! Come Rope!,Benson,http://www.wikidata.org/entity/Q5151257,http://www.wikidata.org/entity/Q246953,1871,Robert Hugh Benson,Q5151257,Q246953,Robert Hugh Benson
560,1347,PG15,,"Moby-Dick; or, The Whale","Melville, Herman",1819,1891.0,['en'],1999,"{'Whales -- Fiction', 'Ship captains -- Fiction', 'Whaling ships -- Fiction', 'Mentally ill -- Fiction', 'Sea stories', 'Adventure stories', 'Psychological fiction', 'Whaling -- Fiction', 'Ahab, Captain (Fictitious character) -- Fiction'}",,Moby-Dick,Melville,http://www.wikidata.org/entity/Q174596,http://www.wikidata.org/entity/Q4985,1819,Herman Melville,Q174596,Q4985,Herman Melville
561,1348,PG1600,,Symposium,Plato,-428,-348.0,['en'],2214,"{'Classical literature', 'Love -- Early works to 1800', 'Philosophy, Ancient', 'Socrates, 470 BC-399 BC'}",,Symposium,Plato,http://www.wikidata.org/entity/Q486727,http://www.wikidata.org/entity/Q859,-428,Plato,Q486727,Q859,Plato
562,1349,PG1601,,The Breaking Point,"Rinehart, Mary Roberts",1876,1958.0,['en'],170,"{'Murder -- Fiction', 'Detective and mystery stories', 'Man-woman relationships -- Fiction'}",,The Breaking Point,Rinehart,http://www.wikidata.org/entity/Q16953935,http://www.wikidata.org/entity/Q460366,1876,Mary Roberts Rinehart,Q16953935,Q460366,Mary Roberts Rinehart
563,1350,PG16023,,Oliver Twist,"Dickens, Charles",1812,1870.0,['fr'],60,"{'Kidnapping victims -- Fiction', 'Boys -- Fiction', 'Criminals -- Fiction', 'Orphans -- Fiction', 'Bildungsromans', 'London (England) -- Fiction'}",,Oliver Twist,Dickens,http://www.wikidata.org/entity/Q164974,http://www.wikidata.org/entity/Q5686,1812,Charles Dickens,Q164974,Q5686,Charles Dickens
564,1351,PG16052,,The Brownies and Other Tales,"Ewing, Juliana Horatia",1841,1885.0,['en'],110,"{'Christian life -- Juvenile fiction', ""Children's stories"", 'Animal welfare -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Christmas stories'}",,The Brownies and Other Tales,Ewing,http://www.wikidata.org/entity/Q124087100,http://www.wikidata.org/entity/Q6307756,1841,Juliana Horatia Ewing,Q124087100,Q6307756,Juliana Horatia Ewing
565,1352,PG16058,,Occult Chemistry: Clairvoyant Observations on the Chemical Elements,"Besant, Annie",1847,1933.0,['en'],335,"{'Chemical elements', 'Occultism'}",,Occult Chemistry,Besant,http://www.wikidata.org/entity/Q2017299,http://www.wikidata.org/entity/Q464318,1847,Annie Besant,Q2017299,Q464318,Annie Besant
566,1353,PG1605,,The Crock of Gold,"Stephens, James",1882,1950.0,['en'],179,"{'Pan (Greek deity) -- Fiction', 'Fairies -- Fiction', 'Ireland -- Fiction'}",,The Crock of Gold,Stephens,http://www.wikidata.org/entity/Q7728134,http://www.wikidata.org/entity/Q508101,1882,James Stephens,Q7728134,Q508101,James Stephens
567,1355,PG1606,,Kenilworth,"Scott, Walter",1771,1832.0,['en'],208,"{'Kenilworth Castle (Kenilworth, England) -- Fiction', 'Leicester, Robert Dudley, Earl of, 1532?-1588 -- Fiction', 'Great Britain -- History -- Elizabeth, 1558-1603 -- Fiction', 'Historical fiction', 'Dudley, Amy Robsart, Lady, 1532?-1560 -- Fiction'}",,Kenilworth,Scott,http://www.wikidata.org/entity/Q2600597,http://www.wikidata.org/entity/Q79025,1771,Walter Scott,Q2600597,Q79025,Walter Scott
568,1356,PG16077,,Children of the Wild,"Roberts, Charles G. D., Sir",1860,1943.0,['en'],16,{'Animals -- Juvenile literature'},,Children of the Wild,Roberts,http://www.wikidata.org/entity/Q111795395,http://www.wikidata.org/entity/Q5077925,1860,Charles G. D. Roberts,Q111795395,Q5077925,Charles G. D. Roberts
569,1358,PG160,,"The Awakening, and Selected Short Stories","Chopin, Kate",1850,1904.0,['en'],5045,"{'New Orleans (La.) -- Fiction', 'Self-actualization (Psychology) -- Fiction', 'Adultery -- Fiction', 'Women -- Louisiana -- New Orleans -- Social conditions -- Fiction', 'Louisiana -- Social life and customs -- Fiction'}",,The Awakening,Chopin,http://www.wikidata.org/entity/Q1567505,http://www.wikidata.org/entity/Q230476,1850,Kate Chopin,Q1567505,Q230476,Kate Chopin
570,1364,PG1611,,"Seventeen: A Tale of Youth and Summer Time and the Baxter Family, Especially William","Tarkington, Booth",1869,1946.0,['en'],91,"{'First loves -- Fiction', 'Teenage boys -- Fiction', 'Families -- Fiction'}",,Seventeen,Tarkington,http://www.wikidata.org/entity/Q7457628,http://www.wikidata.org/entity/Q893138,1869,Booth Tarkington,Q7457628,Q893138,Booth Tarkington
572,1366,PG16161,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 1: Chaldaea: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812,1902.0,['en'],113,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812,George Rawlinson,Q23054659,Q1355998,George Rawlinson
573,1415,PG1616,,Cratylus,Plato,-428,-348.0,['en'],354,"{'Classical literature', 'Language and languages -- Philosophy'}",,Cratylus,Plato,http://www.wikidata.org/entity/Q1347394,http://www.wikidata.org/entity/Q859,-428,Plato,Q1347394,Q859,Plato
574,1416,PG161,,Sense and Sensibility,"Austen, Jane",1775,1817.0,['en'],7071,"{'Love stories', 'Domestic fiction', 'Young women -- Fiction', 'Mate selection -- Fiction', 'Gentry -- England -- Fiction', 'Inheritance and succession -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'England -- Fiction', 'Regency fiction', 'Sisters -- Fiction', 'Social classes -- Fiction'}",,Sense and Sensibility,Austen,http://www.wikidata.org/entity/Q274744,http://www.wikidata.org/entity/Q36322,1775,Jane Austen,Q274744,Q36322,Jane Austen
575,1425,PG16215,,Jack Sheppard: A Romance,"Ainsworth, William Harrison",1805,1882.0,['en'],97,"{'England -- Fiction', 'Sheppard, Jack, 1702-1724 -- Fiction', 'Thieves -- Fiction'}",,Jack Sheppard,Ainsworth,http://www.wikidata.org/entity/Q6115131,http://www.wikidata.org/entity/Q518359,1805,William Harrison Ainsworth,Q6115131,Q518359,William Harrison Ainsworth
576,1426,PG1622,,The Law and the Lady,"Collins, Wilkie",1824,1889.0,['en'],163,"{'England -- Social life and customs -- 19th century -- Fiction', 'Married people -- Fiction', 'Mystery fiction'}",,The Law and the Lady,Collins,http://www.wikidata.org/entity/Q3480742,http://www.wikidata.org/entity/Q210740,1824,Wilkie Collins,Q3480742,Q210740,Wilkie Collins
577,1427,PG16239,,Colomba,"Mérimée, Prosper",1803,1870.0,['fr'],22,"{'Murder -- Fiction', 'Revenge -- Fiction', 'Vendetta -- Fiction', 'Corsica (France) -- History -- 19th century -- Fiction'}",,Colomba,Mérimée,http://www.wikidata.org/entity/Q2984121,http://www.wikidata.org/entity/Q160333,1803,Prosper Mérimée,Q2984121,Q160333,Prosper Mérimée
578,1431,PG16240,,La Vénus d'Ille,"Mérimée, Prosper",1803,1870.0,['fr'],156,"{'Weddings -- Fiction', 'Venus (Roman deity) -- Fiction'}",,La Vénus d'Ille,Mérimée,http://www.wikidata.org/entity/Q3213955,http://www.wikidata.org/entity/Q160333,1803,Prosper Mérimée,Q3213955,Q160333,Prosper Mérimée
579,1432,PG16257,,The Turtles of Tasman,"London, Jack",1876,1916.0,['en'],42,"{'Fiction', 'Short stories'}",,The Turtles of Tasman,London,http://www.wikidata.org/entity/Q3235775,http://www.wikidata.org/entity/Q45765,1876,Jack London,Q3235775,Q45765,Jack London
581,1434,PG1625,,The Frozen Deep,"Collins, Wilkie",1824,1889.0,['en'],139,"{'Arctic regions -- Discovery and exploration -- Fiction', 'Wilderness survival -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction'}",,The Frozen Deep,Collins,http://www.wikidata.org/entity/Q7735382,http://www.wikidata.org/entity/Q210740,1824,Wilkie Collins,Q7735382,Q210740,Wilkie Collins
582,1435,PG1626,,After Dark,"Collins, Wilkie",1824,1889.0,['en'],215,"{'England -- Social life and customs -- 19th century -- Fiction', 'Mystery fiction', 'Diary fiction', 'Short stories, English'}",,After Dark,Collins,http://www.wikidata.org/entity/Q16974375,http://www.wikidata.org/entity/Q210740,1824,Wilkie Collins,Q16974375,Q210740,Wilkie Collins
583,1436,PG1633,,"The Brick Moon, and Other Stories","Hale, Edward Everett",1822,1909.0,['en'],99,"{'Short stories', 'United States -- Social life and customs -- 19th century -- Fiction'}",,The Brick Moon,Hale,http://www.wikidata.org/entity/Q2417179,http://www.wikidata.org/entity/Q786616,1822,Edward Everett Hale,Q2417179,Q786616,Edward Everett Hale
584,1437,PG1635,,Ion,Plato,-428,-348.0,['en'],810,"{'Classical literature', 'Homer. Iliad', 'Aesthetics, Ancient', 'Poetics -- History -- To 1500'}",,Ion,Plato,http://www.wikidata.org/entity/Q1426781,http://www.wikidata.org/entity/Q859,-428,Plato,Q1426781,Q859,Plato
585,1438,PG16362,,The Glugs of Gosh,"Dennis, C. J. (Clarence James)",1876,1938.0,['en'],16,{'Australian poetry'},,The Glugs of Gosh,Dennis,http://www.wikidata.org/entity/Q19088355,http://www.wikidata.org/entity/Q983348,1876,C. J. Dennis,Q19088355,Q983348,C. J. Dennis
586,1442,PG1636,,Phaedrus,Plato,-428,-348.0,['en'],2023,"{'Classical literature', 'Socrates, 470 BC-399 BC', 'Rhetoric, Ancient', 'Soul -- Early works to 1800', 'Love -- Early works to 1800', 'Lysias', 'Rhetoric -- Early works to 1800'}",,Phaedrus,Plato,http://www.wikidata.org/entity/Q555862,http://www.wikidata.org/entity/Q859,-428,Plato,Q555862,Q859,Plato
589,1445,PG1639,,Eve and David,"Balzac, Honoré de",1799,1850.0,['en'],59,{'French fiction -- Translations into English'},,Eve and David,Balzac,http://www.wikidata.org/entity/Q3577314,http://www.wikidata.org/entity/Q9711,1799,Honoré de Balzac,Q3577314,Q9711,Honoré de Balzac
590,1446,PG163,,Flower Fables,"Alcott, Louisa May",1832,1888.0,['en'],281,"{'Fairy tales -- United States', 'Flowers -- Juvenile fiction', 'Short stories', 'Fairies -- Juvenile poetry', 'Flowers -- Juvenile poetry', ""Children's stories, American""}",,Flower Fables,Alcott,http://www.wikidata.org/entity/Q5462158,http://www.wikidata.org/entity/Q185696,1832,Louisa May Alcott,Q5462158,Q185696,Louisa May Alcott
591,1447,PG1640,,Lilith: A Romance,"MacDonald, George",1824,1905.0,['en'],525,{'Fantasy fiction'},,Lilith,MacDonald,http://www.wikidata.org/entity/Q3832392,http://www.wikidata.org/entity/Q368519,1824,George MacDonald,Q3832392,Q368519,George MacDonald
592,1449,PG1642,,Euthyphro,Plato,-428,-348.0,['en'],970,"{'Classical literature', 'Philosophy, Ancient', 'Piety -- Early works to 1800', 'Socrates, 470 BC-399 BC'}",,Euthyphro,Plato,http://www.wikidata.org/entity/Q648889,http://www.wikidata.org/entity/Q859,-428,Plato,Q648889,Q859,Plato
593,1453,PG1643,,Meno,Plato,-428,-348.0,['en'],825,"{'Classical literature', 'Ethics -- Early works to 1800', 'Virtue -- Early works to 1800', 'Socrates, 470 BC-399 BC'}",,Meno,Plato,http://www.wikidata.org/entity/Q746253,http://www.wikidata.org/entity/Q859,-428,Plato,Q746253,Q859,Plato
594,1454,PG16443,,Uma família ingleza: Scenas da vida do Porto,"Dinis, Júlio",1839,1871.0,['pt'],40,{'British -- Portugal -- Porto -- Fiction'},,Uma família ingleza,Dinis,http://www.wikidata.org/entity/Q10387423,http://www.wikidata.org/entity/Q980339,1839,Júlio Dinis,Q10387423,Q980339,Júlio Dinis
595,1455,PG16459,,Musical Memories,"Saint-Saëns, Camille",1835,1921.0,['en'],138,"{'Music -- History and criticism', 'Saint-Saëns, Camille, 1835-1921', 'Musicians -- Biography'}",,Musical Memories,Saint-Saëns,http://www.wikidata.org/entity/Q6942515,http://www.wikidata.org/entity/Q150445,1835,Camille Saint-Saëns,Q6942515,Q150445,Camille Saint-Saëns
596,1456,PG1646,,Roads of Destiny,"Henry, O.",1862,1910.0,['en'],248,"{'United States -- Social life and customs -- Fiction', 'Short stories, American'}",,Roads of Destiny,Henry,http://www.wikidata.org/entity/Q25206363,http://www.wikidata.org/entity/Q172788,1862,O. Henry,Q25206363,Q172788,O. Henry
597,1457,PG16476,,The Rover Boys on Land and Sea: The Crusoes of Seven Islands,"Stratemeyer, Edward",1862,1930.0,['en'],14,"{'Brothers -- Juvenile fiction', 'Yachts -- Juvenile fiction', 'Shipwreck survival -- Juvenile fiction', 'Sailing -- Juvenile fiction'}",,The Rover Boys on Land and Sea,Stratemeyer,http://www.wikidata.org/entity/Q19098288,http://www.wikidata.org/entity/Q1293795,1862,Edward Stratemeyer,Q19098288,Q1293795,Edward Stratemeyer
601,1462,PG1652,,"The Survivors of the Chancellor: Diary of J.R. Kazallon, Passenger","Verne, Jules",1828,1905.0,['en'],61,"{'Shipwreck victims -- Fiction', 'Shipwrecks -- Fiction', 'Cargo ships -- Fiction', 'Ship captains -- Fiction', 'Sea stories'}",,The Survivors of the Chancellor,Verne,http://www.wikidata.org/entity/Q1192756,http://www.wikidata.org/entity/Q33977,1828,Jules Verne,Q1192756,Q33977,Jules Verne
602,1466,PG16532,,The Plastic Age,"Marks, Percy",1891,1956.0,['en'],28,{'United States -- Social life and customs -- 20th century -- Fiction'},,The Plastic Age,Marks,http://www.wikidata.org/entity/Q7757399,http://www.wikidata.org/entity/Q7167474,1891,Percy Marks,Q7757399,Q7167474,Percy Marks
603,1467,PG16540,,Melchior's Dream and Other Tales,"Ewing, Juliana Horatia",1841,1885.0,['en'],24,"{""Children's stories, English"", 'Conduct of life -- Juvenile fiction'}",,Melchior's Dream and Other Tales,Ewing,http://www.wikidata.org/entity/Q124085079,http://www.wikidata.org/entity/Q6307756,1841,Juliana Horatia Ewing,Q124085079,Q6307756,Juliana Horatia Ewing
605,1469,PG16551,,The Girl of the Golden West,"Belasco, David",1853,1931.0,['en'],51,"{'California -- Fiction', 'Women pioneers -- Fiction', 'Western stories'}",,The Girl of the Golden West,Belasco,http://www.wikidata.org/entity/Q7736603,http://www.wikidata.org/entity/Q562719,1853,David Belasco,Q7736603,Q562719,David Belasco
606,1470,PG16566,,Aunt Jane's Nieces Abroad,"Baum, L. Frank (Lyman Frank)",1856,1919.0,['en'],49,"{'Voyages and travels -- Juvenile fiction', 'Americans -- Italy -- Juvenile fiction', 'Family -- Juvenile fiction', 'Brigands and robbers -- Juvenile fiction', 'Young women -- Juvenile fiction', 'Italy -- Juvenile fiction', 'Cousins -- Juvenile fiction'}",,Aunt Jane's Nieces Abroad,Baum,http://www.wikidata.org/entity/Q4821959,http://www.wikidata.org/entity/Q207544,1856,L. Frank Baum,Q4821959,Q207544,L. Frank Baum
607,1471,PG16567,,Aunt Jane's Nieces in the Red Cross,"Baum, L. Frank (Lyman Frank)",1856,1919.0,['en'],44,"{'Family -- Juvenile fiction', 'Red Cross and Red Crescent -- Juvenile fiction', 'World War, 1914-1918 -- Medical care -- Juvenile fiction', 'War stories', 'Nurses -- Juvenile fiction'}",,Aunt Jane's Nieces in the Red Cross,Baum,http://www.wikidata.org/entity/Q4821966,http://www.wikidata.org/entity/Q207544,1856,L. Frank Baum,Q4821966,Q207544,L. Frank Baum
608,1472,PG1657,,Crito,Plato,-428,-348.0,['en'],436,"{'Classical literature', 'Justice -- Early works to 1800', 'Philosophy, Ancient', 'Dialogues, Greek -- Translations into English'}",,Crito,Plato,http://www.wikidata.org/entity/Q267634,http://www.wikidata.org/entity/Q859,-428,Plato,Q267634,Q859,Plato
609,1473,PG1658,,Phaedo,Plato,-428,-348.0,['en'],1213,"{'Classical literature', 'Immortality (Philosophy) -- Early works to 1800'}",,Phaedo,Plato,http://www.wikidata.org/entity/Q244161,http://www.wikidata.org/entity/Q859,-428,Plato,Q244161,Q859,Plato
610,1474,PG1659,,The Girl with the Golden Eyes,"Balzac, Honoré de",1799,1850.0,['en'],243,"{'French fiction -- Translations into English', 'Man-woman relationships -- Fiction', 'Siblings -- Fiction', 'France -- Social life and customs -- 19th century -- Fiction'}",,The Girl with the Golden Eyes,Balzac,http://www.wikidata.org/entity/Q2718047,http://www.wikidata.org/entity/Q9711,1799,Honoré de Balzac,Q2718047,Q9711,Honoré de Balzac
