id,found,title,author_x,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,bookLabel,authorLast,book,author_y,birthYear,authorLabel,book_QN,author_QN
PG21171,,The Pilgrim's Progress,"Bunyan, John",1628.0,1688.0,['en'],142,"{'Christian fiction', 'Christian pilgrims and pilgrimages -- Fiction'}",,The Pilgrim's Progress,Bunyan,http://www.wikidata.org/entity/Q268211,http://www.wikidata.org/entity/Q108206,1628.0,John Bunyan,Q268211,Q108206
PG21174,,The Road to Oz,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],86,"{'Good and evil -- Juvenile fiction', 'Kings and rulers -- Juvenile fiction', 'Princess Ozma (Fictitious character) -- Juvenile fiction', 'Fantasy literature', 'Uncles -- Juvenile fiction', 'Animals, Mythical -- Juvenile fiction', 'Magic -- Juvenile fiction', 'Farms -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'Gale, Dorothy (Fictitious character) -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction'}",,The Road to Oz,Baum,http://www.wikidata.org/entity/Q1250364,http://www.wikidata.org/entity/Q207544,1856.0,L. Frank Baum,Q1250364,Q207544
PG21174,,The Road to Oz,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],86,"{'Good and evil -- Juvenile fiction', 'Kings and rulers -- Juvenile fiction', 'Princess Ozma (Fictitious character) -- Juvenile fiction', 'Fantasy literature', 'Uncles -- Juvenile fiction', 'Animals, Mythical -- Juvenile fiction', 'Magic -- Juvenile fiction', 'Farms -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'Gale, Dorothy (Fictitious character) -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction'}",,The Road to Oz,Baum,http://www.wikidata.org/entity/Q1250364,http://www.wikidata.org/entity/Q207544,1856.0,L. Frank Baum,Q1250364,Q207544
PG21174,,The Road to Oz,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],86,"{'Good and evil -- Juvenile fiction', 'Kings and rulers -- Juvenile fiction', 'Princess Ozma (Fictitious character) -- Juvenile fiction', 'Fantasy literature', 'Uncles -- Juvenile fiction', 'Animals, Mythical -- Juvenile fiction', 'Magic -- Juvenile fiction', 'Farms -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'Gale, Dorothy (Fictitious character) -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction'}",,The Road to Oz,Baum,http://www.wikidata.org/entity/Q1250364,http://www.wikidata.org/entity/Q207544,1856.0,L. Frank Baum,Q1250364,Q207544
PG21174,,The Road to Oz,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],86,"{'Good and evil -- Juvenile fiction', 'Kings and rulers -- Juvenile fiction', 'Princess Ozma (Fictitious character) -- Juvenile fiction', 'Fantasy literature', 'Uncles -- Juvenile fiction', 'Animals, Mythical -- Juvenile fiction', 'Magic -- Juvenile fiction', 'Farms -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'Gale, Dorothy (Fictitious character) -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction'}",,The Road to Oz,Baum,http://www.wikidata.org/entity/Q1250364,http://www.wikidata.org/entity/Q207544,1856.0,L. Frank Baum,Q1250364,Q207544
PG26624,,The Road to Oz,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],312,"{'Good and evil -- Juvenile fiction', 'Kings and rulers -- Juvenile fiction', 'Princess Ozma (Fictitious character) -- Juvenile fiction', 'Fantasy literature', 'Uncles -- Juvenile fiction', 'Animals, Mythical -- Juvenile fiction', 'Magic -- Juvenile fiction', 'Farms -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'Gale, Dorothy (Fictitious character) -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction'}",,The Road to Oz,Baum,http://www.wikidata.org/entity/Q1250364,http://www.wikidata.org/entity/Q207544,1856.0,L. Frank Baum,Q1250364,Q207544
PG26624,,The Road to Oz,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],312,"{'Good and evil -- Juvenile fiction', 'Kings and rulers -- Juvenile fiction', 'Princess Ozma (Fictitious character) -- Juvenile fiction', 'Fantasy literature', 'Uncles -- Juvenile fiction', 'Animals, Mythical -- Juvenile fiction', 'Magic -- Juvenile fiction', 'Farms -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'Gale, Dorothy (Fictitious character) -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction'}",,The Road to Oz,Baum,http://www.wikidata.org/entity/Q1250364,http://www.wikidata.org/entity/Q207544,1856.0,L. Frank Baum,Q1250364,Q207544
PG26624,,The Road to Oz,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],312,"{'Good and evil -- Juvenile fiction', 'Kings and rulers -- Juvenile fiction', 'Princess Ozma (Fictitious character) -- Juvenile fiction', 'Fantasy literature', 'Uncles -- Juvenile fiction', 'Animals, Mythical -- Juvenile fiction', 'Magic -- Juvenile fiction', 'Farms -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'Gale, Dorothy (Fictitious character) -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction'}",,The Road to Oz,Baum,http://www.wikidata.org/entity/Q1250364,http://www.wikidata.org/entity/Q207544,1856.0,L. Frank Baum,Q1250364,Q207544
PG26624,,The Road to Oz,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],312,"{'Good and evil -- Juvenile fiction', 'Kings and rulers -- Juvenile fiction', 'Princess Ozma (Fictitious character) -- Juvenile fiction', 'Fantasy literature', 'Uncles -- Juvenile fiction', 'Animals, Mythical -- Juvenile fiction', 'Magic -- Juvenile fiction', 'Farms -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'Gale, Dorothy (Fictitious character) -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction'}",,The Road to Oz,Baum,http://www.wikidata.org/entity/Q1250364,http://www.wikidata.org/entity/Q207544,1856.0,L. Frank Baum,Q1250364,Q207544
PG21175,,The Rosary,"Barclay, Florence L. (Florence Louisa)",1862.0,1921.0,['en'],221,"{'Rich people -- Fiction', 'England -- Fiction'}",,The Rosary,Barclay,http://www.wikidata.org/entity/Q7761530,http://www.wikidata.org/entity/Q4937514,1862.0,Florence L. Barclay,Q7761530,Q4937514
PG21175,,The Rosary,"Barclay, Florence L. (Florence Louisa)",1862.0,1921.0,['en'],221,"{'Rich people -- Fiction', 'England -- Fiction'}",,The Rosary,Barclay,http://www.wikidata.org/entity/Q7761530,http://www.wikidata.org/entity/Q4937514,1862.0,Florence L. Barclay,Q7761530,Q4937514
PG3659,,The Rosary,"Barclay, Florence L. (Florence Louisa)",1862.0,1921.0,['en'],73,"{'Rich people -- Fiction', 'England -- Fiction', 'Artists -- Fiction', 'Love stories'}",,The Rosary,Barclay,http://www.wikidata.org/entity/Q7761530,http://www.wikidata.org/entity/Q4937514,1862.0,Florence L. Barclay,Q7761530,Q4937514
PG3659,,The Rosary,"Barclay, Florence L. (Florence Louisa)",1862.0,1921.0,['en'],73,"{'Rich people -- Fiction', 'England -- Fiction', 'Artists -- Fiction', 'Love stories'}",,The Rosary,Barclay,http://www.wikidata.org/entity/Q7761530,http://www.wikidata.org/entity/Q4937514,1862.0,Florence L. Barclay,Q7761530,Q4937514
PG21179,,The Wonderful Wizard of Oz,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],307,"{'Good and evil -- Juvenile fiction', 'Home -- Juvenile fiction', 'Toto (Fictitious character) -- Juvenile fiction', 'Fantasy literature', 'Tin Woodman (Fictitious character) -- Juvenile fiction', 'Dreams -- Juvenile fiction', 'Cowardly Lion (Fictitious character) -- Juvenile fiction', 'Cyclones -- Juvenile fiction', 'Gale, Dorothy (Fictitious character) -- Juvenile fiction', 'Scarecrow (Fictitious character from Baum) -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'Wizard of Oz (Fictitious character) -- Juvenile fiction', 'Courage -- Juvenile fiction', 'Witches -- Juvenile fiction'}",,The Wonderful Wizard of Oz,Baum,http://www.wikidata.org/entity/Q130295,http://www.wikidata.org/entity/Q207544,1856.0,L. Frank Baum,Q130295,Q207544
PG21181,,Villette,"Brontë, Charlotte",1816.0,1855.0,['en'],270,"{'Autobiographical fiction', 'Love stories', 'Brussels (Belgium) -- Fiction', 'British -- Belgium -- Fiction', 'Women teachers -- Fiction'}",,Villette,Brontë,http://www.wikidata.org/entity/Q2449570,http://www.wikidata.org/entity/Q127332,1816.0,Charlotte Brontë,Q2449570,Q127332
PG21185,,Woyzeck,"Büchner, Georg",1813.0,1837.0,['de'],124,"{'Soldiers -- Mental health -- Drama', 'Murderers -- Drama', 'Germany -- Drama'}",,Woyzeck,Büchner,http://www.wikidata.org/entity/Q657215,http://www.wikidata.org/entity/Q154014,1813.0,Georg Büchner,Q657215,Q154014
PG21192,,The Life and Adventures of Santa Claus,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],110,"{'Santa Claus -- Juvenile fiction', 'Christmas stories'}",,The Life and Adventures of Santa Claus,Baum,http://www.wikidata.org/entity/Q4180222,http://www.wikidata.org/entity/Q207544,1856.0,L. Frank Baum,Q4180222,Q207544
PG21192,,The Life and Adventures of Santa Claus,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],110,"{'Santa Claus -- Juvenile fiction', 'Christmas stories'}",,The Life and Adventures of Santa Claus,Baum,http://www.wikidata.org/entity/Q4180222,http://www.wikidata.org/entity/Q207544,1856.0,L. Frank Baum,Q4180222,Q207544
PG211,,The Aspern Papers,"James, Henry",1843.0,1916.0,['en'],299,"{'Poets -- Fiction', 'Psychological fiction', 'Manuscripts -- Collectors and collecting -- Fiction', 'Man-woman relationships -- Fiction', 'Venice (Italy) -- Fiction'}",,The Aspern Papers,James,http://www.wikidata.org/entity/Q2362409,http://www.wikidata.org/entity/Q170509,1843.0,Henry James,Q2362409,Q170509
PG21205,,The Gold Trail,"Bindloss, Harold",1866.0,1945.0,['en'],17,"{'Gold miners -- Canada, Western -- Fiction', 'Canada, Western -- Gold discoveries -- Fiction', 'Railroad construction workers -- Canada, Western -- Fiction', 'Railroads -- Canada, Western -- Design and construction -- Fiction'}",,The Gold Trail,Bindloss,http://www.wikidata.org/entity/Q19088477,http://www.wikidata.org/entity/Q5660569,1866.0,Harold Edward Bindloss,Q19088477,Q5660569
PG21206,,"The Romany Rye: a sequel to ""Lavengro""","Borrow, George",1803.0,1881.0,['en'],22,"{'Adventure stories', 'England -- Fiction', 'Romanies -- Fiction'}",,The Romany Rye,Borrow,http://www.wikidata.org/entity/Q7761435,http://www.wikidata.org/entity/Q2137717,1803.0,George Borrow,Q7761435,Q2137717
PG21206,,"The Romany Rye: a sequel to ""Lavengro""","Borrow, George",1803.0,1881.0,['en'],22,"{'Adventure stories', 'England -- Fiction', 'Romanies -- Fiction'}",,The Romany Rye,Borrow,http://www.wikidata.org/entity/Q7761435,http://www.wikidata.org/entity/Q2137717,1803.0,George Borrow,Q7761435,Q2137717
PG25071,,The Romany Rye: A Sequel to 'Lavengro',"Borrow, George",1803.0,1881.0,['en'],56,"{'Adventure stories', 'England -- Fiction', 'Romanies -- Fiction'}",,The Romany Rye,Borrow,http://www.wikidata.org/entity/Q7761435,http://www.wikidata.org/entity/Q2137717,1803.0,George Borrow,Q7761435,Q2137717
PG25071,,The Romany Rye: A Sequel to 'Lavengro',"Borrow, George",1803.0,1881.0,['en'],56,"{'Adventure stories', 'England -- Fiction', 'Romanies -- Fiction'}",,The Romany Rye,Borrow,http://www.wikidata.org/entity/Q7761435,http://www.wikidata.org/entity/Q2137717,1803.0,George Borrow,Q7761435,Q2137717
PG21222,,The Armourer's Prentices,"Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],13,"{'Great Britain -- History -- Henry VIII, 1509-1547 -- Fiction'}",,The Armourer's Prentices,Yonge,http://www.wikidata.org/entity/Q112066762,http://www.wikidata.org/entity/Q433098,1823.0,Charlotte Mary Yonge,Q112066762,Q433098
PG2123,,The Crime of Sylvestre Bonnard,"France, Anatole",1844.0,1924.0,['en'],97,"{'Book collectors -- Fiction', 'Detective and mystery stories', 'France -- Fiction'}",,The Crime of Sylvestre Bonnard,France,http://www.wikidata.org/entity/Q3221974,http://www.wikidata.org/entity/Q42443,1844.0,Anatole France,Q3221974,Q42443
PG21249,,Clayhanger,"Bennett, Arnold",1867.0,1931.0,['en'],88,"{'Pottery industry -- Fiction', 'Domestic fiction', 'Stoke-on-Trent (England) -- Fiction', 'Staffordshire (England) -- Fiction', 'Fathers and sons -- Fiction'}",,Clayhanger,Bennett,http://www.wikidata.org/entity/Q42184341,http://www.wikidata.org/entity/Q314158,1867.0,Arnold Bennett,Q42184341,Q314158
PG21279,,2 B R 0 2 B,"Vonnegut, Kurt",1922.0,2007.0,['en'],3281,"{'Short stories', 'Science fiction'}",,2 B R 0 2 B,Vonnegut,http://www.wikidata.org/entity/Q2127756,http://www.wikidata.org/entity/Q49074,1922.0,Kurt Vonnegut,Q2127756,Q49074
PG21279,,2 B R 0 2 B,"Vonnegut, Kurt",1922.0,2007.0,['en'],3281,"{'Short stories', 'Science fiction'}",,2 B R 0 2 B,Vonnegut,http://www.wikidata.org/entity/Q2127756,http://www.wikidata.org/entity/Q49074,1922.0,Kurt Vonnegut,Q2127756,Q49074
PG21293,,Brownsmith's Boy: A Romance in a Garden,"Fenn, George Manville",1831.0,1909.0,['en'],26,"{'Boys -- Conduct of life -- Juvenile fiction', 'Gardeners -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Social classes -- England -- Juvenile fiction', 'Country life -- England -- Juvenile fiction'}",,Brownsmith's Boy,Fenn,http://www.wikidata.org/entity/Q124081943,http://www.wikidata.org/entity/Q644784,1831.0,George Manville Fenn,Q124081943,Q644784
PG2130,,Utopia,"More, Thomas, Saint",1478.0,1535.0,['en'],2466,{'Utopias -- Early works to 1800'},,Utopia,More,http://www.wikidata.org/entity/Q404158,http://www.wikidata.org/entity/Q42544,1478.0,Thomas More,Q404158,Q42544
PG2130,,Utopia,"More, Thomas, Saint",1478.0,1535.0,['en'],2466,{'Utopias -- Early works to 1800'},,Utopia,More,http://www.wikidata.org/entity/Q404158,http://www.wikidata.org/entity/Q42544,1478.0,Thomas More,Q404158,Q42544
PG26971,,Utopia,"More, Thomas, Saint",1478.0,1535.0,['de'],216,{'Utopias -- Early works to 1800'},,Utopia,More,http://www.wikidata.org/entity/Q404158,http://www.wikidata.org/entity/Q42544,1478.0,Thomas More,Q404158,Q42544
PG26971,,Utopia,"More, Thomas, Saint",1478.0,1535.0,['de'],216,{'Utopias -- Early works to 1800'},,Utopia,More,http://www.wikidata.org/entity/Q404158,http://www.wikidata.org/entity/Q42544,1478.0,Thomas More,Q404158,Q42544
PG21316,,The Adventures of Don Lavington: Nolens Volens,"Fenn, George Manville",1831.0,1909.0,['en'],21,"{'Adventure and adventurers -- Juvenile fiction', 'Fatherless families -- Juvenile fiction', 'Prisoners -- Juvenile fiction', 'Impressment -- Juvenile fiction', 'Escapes -- Juvenile fiction', 'New Zealand -- Juvenile fiction', 'Maori (New Zealand people) -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction'}",,The Adventures of Don Lavington,Fenn,http://www.wikidata.org/entity/Q124086898,http://www.wikidata.org/entity/Q644784,1831.0,George Manville Fenn,Q124086898,Q644784
PG2133,,Chinese Sketches,"Giles, Herbert Allen",1845.0,1935.0,['en'],129,{'China -- Social life and customs'},,Chinese Sketches,Giles,http://www.wikidata.org/entity/Q56718241,http://www.wikidata.org/entity/Q713705,1845.0,Herbert Giles,Q56718241,Q713705
PG2134,,Utopia of Usurers and Other Essays,"Chesterton, G. K. (Gilbert Keith)",1874.0,1936.0,['en'],132,"{'Great Britain -- Politics and government', 'Great Britain -- Social conditions'}",,Utopia of Usurers and Other Essays,Chesterton,http://www.wikidata.org/entity/Q21190283,http://www.wikidata.org/entity/Q183167,1874.0,G. K. Chesterton,Q21190283,Q183167
PG21357,,Nic Revel: A White Slave's Adventures in Alligator Land,"Fenn, George Manville",1831.0,1909.0,['en'],17,"{'Enslaved persons -- Juvenile fiction', 'Plantation life -- Juvenile fiction', 'Impressment -- Juvenile fiction', 'West Indies -- Juvenile fiction', 'Fathers and sons -- Juvenile fiction', 'Adventure stories', 'Friendship -- Juvenile fiction', 'Dartmoor (England) -- Juvenile fiction', 'Sailors -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Ship captains -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction'}",,Nic Revel,Fenn,http://www.wikidata.org/entity/Q124085577,http://www.wikidata.org/entity/Q644784,1831.0,George Manville Fenn,Q124085577,Q644784
PG21435,,Lord Jim,"Conrad, Joseph",1857.0,1924.0,['en'],95,"{'Cowardice -- Fiction', 'Indonesia -- Fiction', 'Psychological fiction', 'Atonement -- Fiction', 'British -- Indonesia -- Fiction', 'Merchant marine -- Officers -- Fiction'}",,Lord Jim,Conrad,http://www.wikidata.org/entity/Q727408,http://www.wikidata.org/entity/Q82925,1857.0,Joseph Conrad,Q727408,Q82925
PG21437,,North of Boston,"Frost, Robert",1874.0,1963.0,['en'],23,{'American poetry -- 20th century'},,North of Boston,Frost,http://www.wikidata.org/entity/Q7057510,http://www.wikidata.org/entity/Q168728,1874.0,Robert Frost,Q7057510,Q168728
PG21437,,North of Boston,"Frost, Robert",1874.0,1963.0,['en'],23,{'American poetry -- 20th century'},,North of Boston,Frost,http://www.wikidata.org/entity/Q7057510,http://www.wikidata.org/entity/Q168728,1874.0,Robert Frost,Q7057510,Q168728
PG3026,,North of Boston,"Frost, Robert",1874.0,1963.0,['en'],343,{'American poetry -- 20th century'},,North of Boston,Frost,http://www.wikidata.org/entity/Q7057510,http://www.wikidata.org/entity/Q168728,1874.0,Robert Frost,Q7057510,Q168728
PG3026,,North of Boston,"Frost, Robert",1874.0,1963.0,['en'],343,{'American poetry -- 20th century'},,North of Boston,Frost,http://www.wikidata.org/entity/Q7057510,http://www.wikidata.org/entity/Q168728,1874.0,Robert Frost,Q7057510,Q168728
PG21438,,King Solomon's Mines,"Haggard, H. Rider (Henry Rider)",1856.0,1925.0,['en'],119,"{'Quatermain, Allan (Fictitious character) -- Fiction', 'Diamond mines and mining -- Fiction', 'Adventure stories', 'Missing persons -- Fiction', 'Africa -- Fiction', 'Treasure troves -- Fiction', 'Hunting guides -- Fiction'}",,King Solomon's Mines,Haggard,http://www.wikidata.org/entity/Q1137494,http://www.wikidata.org/entity/Q237196,1856.0,H. Rider Haggard,Q1137494,Q237196
PG21438,,King Solomon's Mines,"Haggard, H. Rider (Henry Rider)",1856.0,1925.0,['en'],119,"{'Quatermain, Allan (Fictitious character) -- Fiction', 'Diamond mines and mining -- Fiction', 'Adventure stories', 'Missing persons -- Fiction', 'Africa -- Fiction', 'Treasure troves -- Fiction', 'Hunting guides -- Fiction'}",,King Solomon's Mines,Haggard,http://www.wikidata.org/entity/Q1137494,http://www.wikidata.org/entity/Q237196,1856.0,H. Rider Haggard,Q1137494,Q237196
PG2166,,King Solomon's Mines,"Haggard, H. Rider (Henry Rider)",1856.0,1925.0,['en'],1038,"{'Quatermain, Allan (Fictitious character) -- Fiction', 'Diamond mines and mining -- Fiction', 'Adventure stories', 'Missing persons -- Fiction', 'Africa -- Fiction', 'Treasure troves -- Fiction', 'Hunting guides -- Fiction'}",,King Solomon's Mines,Haggard,http://www.wikidata.org/entity/Q1137494,http://www.wikidata.org/entity/Q237196,1856.0,H. Rider Haggard,Q1137494,Q237196
PG2166,,King Solomon's Mines,"Haggard, H. Rider (Henry Rider)",1856.0,1925.0,['en'],1038,"{'Quatermain, Allan (Fictitious character) -- Fiction', 'Diamond mines and mining -- Fiction', 'Adventure stories', 'Missing persons -- Fiction', 'Africa -- Fiction', 'Treasure troves -- Fiction', 'Hunting guides -- Fiction'}",,King Solomon's Mines,Haggard,http://www.wikidata.org/entity/Q1137494,http://www.wikidata.org/entity/Q237196,1856.0,H. Rider Haggard,Q1137494,Q237196
PG21440,,Allan Quatermain,"Haggard, H. Rider (Henry Rider)",1856.0,1925.0,['en'],174,"{'Quatermain, Allan (Fictitious character) -- Fiction', 'Adventure stories', 'Fantasy fiction', 'Africa -- Fiction', 'Hunting guides -- Fiction'}",,Allan Quatermain,Haggard,http://www.wikidata.org/entity/Q4062545,http://www.wikidata.org/entity/Q237196,1856.0,H. Rider Haggard,Q4062545,Q237196
