,id,title,language,downloads,book_QN,author_QN,authorLabel
3813,PG8628,The Adventure of the Red Circle,['en'],9,Q3041819,Q35610,Arthur Conan Doyle
3814,PG8629,Sir Nigel,['en'],4,Q1963997,Q35610,Arthur Conan Doyle
3815,PG8630,The Adventure of the Bruce-Partington Plans,['en'],23,Q2446784,Q35610,Arthur Conan Doyle
3816,PG8631,The Adventure of the Dying Detective,['en'],28,Q466166,Q35610,Arthur Conan Doyle
3817,PG8632,The Disappearance of Lady Frances Carfax,['en'],14,Q3041826,Q35610,Arthur Conan Doyle
3818,PG8633,The Adventure of the Devil's Foot,['en'],20,Q2466799,Q35610,Arthur Conan Doyle
3819,PG8634,His Last Bow,['en'],9,Q733582,Q35610,Arthur Conan Doyle
3820,PG8635,The Hound of the Baskervilles,['en'],24,Q45192,Q35610,Arthur Conan Doyle
3821,PG8637,Through the Magic Door,['en'],8,Q121817887,Q35610,Arthur Conan Doyle
3822,PG863,The Mysterious Affair at Styles,['en'],4150,Q472228,Q35064,Agatha Christie
3823,PG8642,"Woman in the Nineteenth Century: and Kindred Papers Relating to the Sphere, Condition and Duties, of Woman.",['en'],708,Q8030728,Q257953,Margaret Fuller
3824,PG8644,The Story of Ab: A Tale of the Time of the Cave Man,['en'],27,Q7766737,Q7600027,Stanley Waterloo
3825,PG8646,"An Essay on the History of Civil Society, Eighth Edition",['en'],41,Q4749931,Q183094,Adam Ferguson
3826,PG8647,Afloat and Ashore: A Sea Tale,['en'],33,Q20771260,Q167856,James Fenimore Cooper
3827,PG864,The Master of Ballantrae: A Winter's Tale,['en'],186,Q2615930,Q1512,Robert Louis Stevenson
3828,PG8660,Woman and the New Race,['en'],103,Q8030709,Q285514,Margaret Sanger
3829,PG8665,A Strange Discovery,['en'],32,Q4659832,Q4156847,Charles Romeyn Dake
3830,PG8712,La Conquête de Plassans,['fr'],16,Q634152,Q504,Émile Zola
3831,PG8736,Gaspar Ruiz,['en'],31,Q5408621,Q82925,Joseph Conrad
3832,PG8737,Robert Elsmere,['en'],50,Q7344052,Q952452,Mary Augusta Ward
3833,PG873,A House of Pomegranates,['en'],398,Q734607,Q30875,Oscar Wilde
3834,PG8748,A Princess of Mars,['en'],44,Q475589,Q148234,Edgar Rice Burroughs
3835,PG8749,The Gods of Mars,['en'],68,Q673493,Q148234,Edgar Rice Burroughs
3836,PG8754,The Son of Tarzan,['en'],34,Q2020554,Q148234,Edgar Rice Burroughs
3837,PG90,The Son of Tarzan,['en'],321,Q2020554,Q148234,Edgar Rice Burroughs
3838,PG8755,Tarzan and the Jewels of Opar,['en'],31,Q3515904,Q148234,Edgar Rice Burroughs
3839,PG8756,The Monster Men,['en'],39,Q7752080,Q148234,Edgar Rice Burroughs
3840,PG8757,At the Earth's Core,['en'],64,Q2870358,Q148234,Edgar Rice Burroughs
3841,PG8758,Jungle Tales of Tarzan,['en'],66,Q6312905,Q148234,Edgar Rice Burroughs
3842,PG8760,The Mad King,['en'],52,Q11349205,Q148234,Edgar Rice Burroughs
3843,PG8761,The Oakdale Affair,['en'],29,Q7754573,Q148234,Edgar Rice Burroughs
3844,PG8762,The Outlaw of Torn,['en'],32,Q17061884,Q148234,Edgar Rice Burroughs
3845,PG8763,The Land That Time Forgot,['en'],50,Q15470641,Q148234,Edgar Rice Burroughs
3846,PG8764,The People That Time Forgot,['en'],39,Q7756640,Q148234,Edgar Rice Burroughs
3847,PG8765,Pellucidar,['en'],22,Q928680,Q148234,Edgar Rice Burroughs
3848,PG8766,The Chessmen of Mars,['en'],45,Q2043958,Q148234,Edgar Rice Burroughs
3849,PG8767,Tarzan the Untamed,['en'],29,Q7687041,Q148234,Edgar Rice Burroughs
3850,PG8768,Tarzan the Terrible,['en'],25,Q3515897,Q148234,Edgar Rice Burroughs
3851,PG8769,The Efficiency Expert,['en'],29,Q7731620,Q148234,Edgar Rice Burroughs
3852,PG8778,The Water of the Wondrous Isles,['en'],55,Q7773721,Q182589,William Morris
3853,PG8801,Drum-Taps,['en'],478,Q5309034,Q81438,Walt Whitman
3854,PG8806,The Mucker,['en'],20,Q16387162,Q148234,Edgar Rice Burroughs
3855,PG8810,Ben-Hur: A tale of the Christ,['en'],18,Q4885157,Q357102,Lew Wallace
3856,PG8812,The Secret Garden,['en'],89,Q472194,Q276028,Frances Hodgson Burnett
3857,PG8816,"Quo Vadis, a Narrative of the Time of Nero",['en'],10,Q335315,Q41502,Henryk Sienkiewicz
3858,PG8817,The Game,['en'],18,Q4197654,Q45765,Jack London
3859,PG882,"Sketches by Boz, Illustrative of Every-Day Life and Every-Day People",['en'],517,Q2609480,Q5686,Charles Dickens
3860,PG883,Our Mutual Friend,['en'],1459,Q1557935,Q5686,Charles Dickens
3861,PG8867,The Magnificent Ambersons,['en'],170,Q5239187,Q893138,Booth Tarkington
3862,PG887,Intentions,['en'],1890,Q3799362,Q30875,Oscar Wilde
3863,PG8880,"Satanstoe; Or, the Littlepage Manuscripts. A Tale of the Colony",['en'],27,Q19231294,Q167856,James Fenimore Cooper
3864,PG8889,Aquis Submersus,['de'],44,Q623355,Q26993,Theodor Storm
3865,PG8892,"Adela Cathcart, Volume 1",['en'],22,Q124081288,Q368519,George MacDonald
3866,PG8929,"Adela Cathcart, Volume 2",['en'],21,Q124081288,Q368519,George MacDonald
3867,PG8943,"Adela Cathcart, Volume 3",['en'],14,Q124081288,Q368519,George MacDonald
3868,PG8898,Cliff Castles and Cave Dwellings of Europe,['en'],13,Q19042793,Q1242472,Sabine Baring-Gould
3869,PG8899,Three Weeks,['en'],66,Q7797907,Q447240,Elinor Glyn
3870,PG8905,"Lyrical Ballads, with Other Poems, 1800, Volume 1",['en'],171,Q738958,Q45546,William Wordsworth
3871,PG8907,Pot-Bouille,['fr'],35,Q1165442,Q504,Émile Zola
3872,PG8920,The Light of Asia,['en'],153,Q4410249,Q115371,Edwin Arnold
3873,PG8922,Viola Tricolor,['de'],16,Q2527399,Q26993,Theodor Storm
3874,PG8930,Counter-Attack and Other Poems,['en'],18,Q104907250,Q363729,Siegfried Sassoon
3875,PG8944,The Elect Lady,['en'],31,Q7731695,Q368519,George MacDonald
3876,PG8954,Lady Audley's Secret,['en'],1167,Q2738351,Q437184,Mary Elizabeth Braddon
3877,PG8958,The Age of Innocence,['en'],29,Q1045464,Q276032,Edith Wharton
3878,PG8962,The Four Million,['en'],11,Q7735024,Q172788,O. Henry
3879,PG8965,Floor Games,['en'],10,Q5460157,Q42511,H. G. Wells
3880,PG8967,"The Door in the Wall, and Other Stories",['en'],55,Q5967936,Q42511,H. G. Wells
3881,PG8968,The World Set Free,['en'],20,Q5051290,Q42511,H. G. Wells
3882,PG8970,Twelve Stories and a Dream,['en'],7,Q124091003,Q42511,H. G. Wells
3883,PG8972,The First Men in the Moon,['en'],9,Q1218232,Q42511,H. G. Wells
3884,PG8973,Little Wars,['en'],5,Q1069465,Q42511,H. G. Wells
3885,PG8974,The Invisible Man: A Grotesque Romance,['en'],21,Q1539509,Q42511,H. G. Wells
3886,PG8975,The Research Magnificent,['en'],18,Q7760264,Q42511,H. G. Wells
3887,PG8976,The War of the Worlds,['en'],50,Q213019,Q42511,H. G. Wells
3888,PG8977,The Wheels of Chance,['en'],8,Q2066902,Q42511,H. G. Wells
3889,PG8979,Five Weeks in a Balloon,['en'],11,Q622634,Q33977,Jules Verne
3890,PG897,The Rose and the Ring,['en'],141,Q7761552,Q167768,William Makepeace Thackeray
3891,PG8980,Robur the Conqueror,['en'],23,Q978723,Q33977,Jules Verne
3892,PG8981,Eight Hundred Leagues on the Amazon,['en'],4,Q1213684,Q33977,Jules Verne
3893,PG8982,Around the World in Eighty Days,['en'],20,Q1219561,Q33977,Jules Verne
3894,PG8984,Off on a Comet,['en'],31,Q966572,Q33977,Jules Verne
3895,PG8985,In Search of the Castaways,['en'],7,Q1213902,Q33977,Jules Verne
3896,PG8987,Michael Strogoff,['en'],10,Q1121567,Q33977,Jules Verne
3897,PG8989,"The Survivors of the Chancellor: Diary of J.R. Kazallon, Passenger",['en'],21,Q1192756,Q33977,Jules Verne
3898,PG898,The Lesson of the Master,['en'],113,Q7746978,Q170509,Henry James
3899,PG8991,"The Fur Country: Or, Seventy Degrees North Latitude",['en'],44,Q1169463,Q33977,Jules Verne
3900,PG8993,The Mysterious Island,['en'],156,Q471005,Q33977,Jules Verne
3901,PG8999,Das Kloster bei Sendomir,['de'],7,Q1169335,Q154438,Franz Grillparzer
3902,PG9004,Extract from Captain Stormfield's Visit to Heaven,['en'],11,Q1152137,Q7245,Mark Twain
3903,PG9005,Following the Equator,['en'],7,Q3954434,Q7245,Mark Twain
3904,PG9008,A Horse's Tale,['en'],9,Q4657396,Q7245,Mark Twain
3905,PG9011,The American Claimant,['en'],3,Q7713449,Q7245,Mark Twain
3906,PG9019,A Dog's Tale,['en'],13,Q4656534,Q7245,Mark Twain
3907,PG901,The Jew of Malta,['en'],1236,Q649741,Q28975,Christopher Marlowe
3908,PG9025,How to Tell a Story and Other Essays,['en'],5,Q2986173,Q7245,Mark Twain
3909,PG9026,The Innocents Abroad,['en'],13,Q1211101,Q7245,Mark Twain
3910,PG9028,The Mysterious Stranger,['en'],18,Q2582895,Q7245,Mark Twain
3911,PG902,"The Happy Prince, and Other Tales",['en'],4499,Q1198734,Q30875,Oscar Wilde
3912,PG9033,Sketches New and Old,['en'],7,Q3058638,Q7245,Mark Twain
3913,PG9034,The Stolen White Elephant,['en'],7,Q7766574,Q7245,Mark Twain
3914,PG9036,Tom Sawyer Abroad,['en'],14,Q558971,Q7245,Mark Twain
3915,PG91,Tom Sawyer Abroad,['en'],309,Q558971,Q7245,Mark Twain
3916,PG9039,Is Shakespeare Dead?,['en'],8,Q1673334,Q7245,Mark Twain
3917,PG903,The White Company,['en'],419,Q2297190,Q35610,Arthur Conan Doyle
3918,PG9040,A Tramp Abroad,['en'],4,Q1004825,Q7245,Mark Twain
3919,PG9046,König Ottokars Glück und Ende: Trauerspiel in fünf Aufzügen,['de'],26,Q168201,Q154438,Franz Grillparzer
3920,PG9049,Libussa: Trauerspiel in fünf Aufzügen,['de'],15,Q48929803,Q154438,Franz Grillparzer
3921,PG9059,Andrea Delfin: Eine venezianische Novelle,['de'],12,Q28054637,Q76487,Paul Heyse
3922,PG9087,Eleanor,['en'],9,Q19571594,Q952452,Mary Augusta Ward
3923,PG9097,Robert's Rules of Order: Pocket Manual of Rules of Order for Deliberative Assemblies,['en'],187,Q3178967,Q5725557,Henry Martyn Robert
3924,PG9104,The Naval War of 1812: Or the History of the United States Navy during the Last War with Great Britain to Which Is Appended an Account of the Battle of New Orleans,['en'],81,Q17021549,Q33866,Theodore Roosevelt
3925,PG9108,Emilia Galotti,['de'],264,Q782653,Q34628,Gotthold Ephraim Lessing
3926,PG910,White Fang,['en'],2295,Q152267,Q45765,Jack London
3927,PG9145,White Fang,['en'],25,Q152267,Q45765,Jack London
3928,PG9113,Before Adam,['en'],21,Q2873306,Q45765,Jack London
3929,PG911,Tales of the Fish Patrol,['en'],93,Q3370116,Q45765,Jack London
3930,PG913,A Hero of Our Time,['en'],545,Q1304649,Q46599,Mikhail Lermontov
3931,PG9143,The Valley of the Moon,['en'],68,Q1174082,Q45765,Jack London
3932,PG914,The Uncommercial Traveller,['en'],239,Q7771322,Q5686,Charles Dickens
3933,PG9151,Ruggles of Red Gap,['en'],37,Q42186328,Q5670556,Harry Leon Wilson
3934,PG9157,Miss Sara Sampson,['de'],45,Q1713147,Q34628,Gotthold Ephraim Lessing
3935,PG9159,Philotas,['de'],10,Q6074342,Q34628,Gotthold Ephraim Lessing
3936,PG917,Barnaby Rudge: A Tale of the Riots of 'Eighty,['en'],527,Q2362527,Q5686,Charles Dickens
3937,PG9181,Die Ahnfrau,['de'],14,Q1210952,Q154438,Franz Grillparzer
3938,PG9182,Villette,['en'],1130,Q2449570,Q127332,Charlotte Brontë
3939,PG9183,Wilfrid Cumbermede,['en'],29,Q124091362,Q368519,George MacDonald
3940,PG9187,Minna von Barnhelm,['de'],34,Q1209859,Q34628,Gotthold Ephraim Lessing
3941,PG9190,The Greater Inclination,['en'],90,Q7738010,Q276032,Edith Wharton
3942,PG9192,The Channings: A Story,['en'],38,Q7722115,Q2493772,Ellen Wood
3943,PG9194,The Second Deluge,['en'],21,Q115799268,Q953962,Garrett Putnam Serviss
3944,PG9203,A Rill from the Town Pump,['en'],9,Q59779144,Q69339,Nathaniel Hawthorne
3945,PG921,De Profundis,['en'],3234,Q1249459,Q30875,Oscar Wilde
3946,PG9240,"The Man of Adamant: (From: ""The Snow Image and Other Twice-Told Tales"")",['en'],207,Q7750107,Q69339,Nathaniel Hawthorne
3947,PG9246,"Sketches from Memory: (From: ""The Doliver Romance and Other Pieces: Tales and Sketches"")",['en'],17,Q59827904,Q69339,Nathaniel Hawthorne
3948,PG924,To Be Read at Dusk,['en'],271,Q19105661,Q5686,Charles Dickens
3949,PG9256,"The Paradise of Children: (From: ""A Wonder-Book for Girls and Boys"")",['en'],57,Q84764650,Q69339,Nathaniel Hawthorne
3950,PG9260,Prometheus: Dramatisches Fragment,['de'],78,Q2112787,Q5879,Johann Wolfgang von Goethe
3951,PG9268,Omoo: Adventures in the South Seas,['en'],12,Q3882301,Q4985,Herman Melville
3952,PG9269,Typee,['en'],10,Q2463076,Q4985,Herman Melville
3953,PG9270,The Battle of the Books,['en'],25,Q7715895,Q41166,Jonathan Swift
3954,PG9272,Gulliver's Travels,['en'],26,Q181488,Q41166,Jonathan Swift
3955,PG9273,A Modest Proposal,['en'],23,Q264143,Q41166,Jonathan Swift
3956,PG9275,A Tale of a Tub,['en'],10,Q2353123,Q41166,Jonathan Swift
3957,PG9277,Crucial Instances,['en'],7,Q5189778,Q276032,Edith Wharton
3958,PG9278,Bunner Sisters,['en'],13,Q56064179,Q276032,Edith Wharton
3959,PG9280,The House of Mirth,['en'],21,Q6474536,Q276032,Edith Wharton
3960,PG9282,Madame de Treymes,['en'],1,Q53724846,Q276032,Edith Wharton
3961,PG9284,Sanctuary,['en'],11,Q6121475,Q276032,Edith Wharton
3962,PG9285,Summer,['en'],13,Q7637251,Q276032,Edith Wharton
3963,PG9287,The Glimpses of the Moon,['en'],6,Q30717034,Q276032,Edith Wharton
3964,PG9288,Ethan Frome,['en'],40,Q5402934,Q276032,Edith Wharton
3965,PG928,Alice's Adventures in Wonderland: HTML Edition,['en'],200,Q92640,Q38082,Lewis Carroll
3966,PG9291,The Reef,['en'],12,Q7760006,Q276032,Edith Wharton
3967,PG9292,The Valley of Decision,['en'],5,Q42728054,Q276032,Edith Wharton
3968,PG9298,Life and Death of Harriett Frean,['en'],49,Q19572638,Q1131497,May Sinclair
3969,PG92,Tarzan and the Jewels of Opar,['en'],328,Q3515904,Q148234,Edgar Rice Burroughs
3970,PG9301,Ranald Bannerman's Boyhood,['en'],61,Q7290707,Q368519,George MacDonald
3971,PG9323,Foliage: Various Poems,['en'],29,Q110915638,Q985138,W. H. Davies
3972,PG932,The Fall of the House of Usher,['en'],6117,Q1197735,Q16867,Edgar Allan Poe
3973,PG9336,To-morrow,['en'],9,Q19106711,Q82925,Joseph Conrad
3974,PG9337,Amy Foster,['en'],6,Q4749187,Q82925,Joseph Conrad
3975,PG9338,The Secret Agent,['en'],25,Q1247666,Q82925,Joseph Conrad
3976,PG974,The Secret Agent: A Simple Tale,['en'],1042,Q1247666,Q82925,Joseph Conrad
3977,PG9339,A Personal Record,['en'],14,Q16514368,Q82925,Joseph Conrad
3978,PG9340,The Arrow of Gold,['en'],15,Q860023,Q82925,Joseph Conrad
3979,PG9341,Chance: A Tale in Two Parts,['en'],17,Q793748,Q82925,Joseph Conrad
3980,PG9342,Falk,['en'],10,Q20820648,Q82925,Joseph Conrad
3981,PG9344,Almayer's Folly,['en'],10,Q2404359,Q82925,Joseph Conrad
3982,PG9345,Nostromo,['en'],11,Q430248,Q82925,Joseph Conrad
3983,PG9347,An Outcast of the Islands,['en'],16,Q1090444,Q82925,Joseph Conrad
3984,PG9349,A Set of Six,['en'],11,Q3485648,Q82925,Joseph Conrad
3985,PG9351,The Secret Sharer,['en'],14,Q1198668,Q82925,Joseph Conrad
3986,PG9352,The End of the Tether,['en'],18,Q17407121,Q82925,Joseph Conrad
3987,PG9353,The Mirror of the Sea,['en'],9,Q18635229,Q82925,Joseph Conrad
3988,PG9354,Tales of Unrest,['en'],16,Q3151490,Q82925,Joseph Conrad
3989,PG9355,The Rescue,['en'],14,Q1090228,Q82925,Joseph Conrad
3990,PG9357,Typhoon,['en'],14,Q1329329,Q82925,Joseph Conrad
3991,PG9358,Victory: An Island Tale,['en'],19,Q7927453,Q82925,Joseph Conrad
3992,PG9359,Under Western Eyes,['en'],18,Q3685905,Q82925,Joseph Conrad
3993,PG9361,Youth,['en'],15,Q1339248,Q82925,Joseph Conrad
3994,PG9404,The Story of the Malakand Field Force: An Episode of Frontier War,['en'],260,Q7766841,Q8016,Winston Churchill
3995,PG9417,Far from the Madding Crowd,['en'],61,Q5642996,Q132805,Thomas Hardy
3996,PG9418,Desperate Remedies,['en'],7,Q2846293,Q132805,Thomas Hardy
3997,PG9419,The Dynasts,['en'],42,Q7731298,Q132805,Thomas Hardy
3998,PG9420,The Hand of Ethelberta,['en'],10,Q2661231,Q132805,Thomas Hardy
3999,PG9421,Jude the Obscure,['en'],19,Q1248773,Q132805,Thomas Hardy
4000,PG9422,A Laodicean,['en'],8,Q2105252,Q132805,Thomas Hardy
4001,PG9423,Life's Little Ironies: A set of tales with some colloquial sketches entitled A Few Crusted Characters,['en'],6,Q6544533,Q132805,Thomas Hardy
4002,PG9425,The Mayor of Casterbridge,['en'],19,Q2343169,Q132805,Thomas Hardy
4003,PG9427,The Return of the Native,['en'],13,Q141568,Q132805,Thomas Hardy
4004,PG9428,A Group of Noble Dames,['en'],9,Q2564887,Q132805,Thomas Hardy
4005,PG942,Green Mansions: A Romance of the Tropical Forest,['en'],143,Q605921,Q1359140,William Henry Hudson
4006,PG9433,Tess of the d'Urbervilles: A Pure Woman,['en'],29,Q649409,Q132805,Thomas Hardy
4007,PG9435,The Trumpet-Major,['en'],16,Q2363473,Q132805,Thomas Hardy
4008,PG9436,Two on a Tower,['en'],23,Q7859431,Q132805,Thomas Hardy
4009,PG9437,Under the Greenwood Tree,['en'],13,Q2251594,Q132805,Thomas Hardy
4010,PG9438,The Well-Beloved,['en'],11,Q2906193,Q132805,Thomas Hardy
4011,PG9451,The Woodlanders,['en'],10,Q2254480,Q132805,Thomas Hardy
4012,PG946,Lady Susan,['en'],921,Q581180,Q36322,Jane Austen
4013,PG9473,"The Knights of the Cross, or, Krzyzacy: Historical Romance",['en'],94,Q1214098,Q41502,Henryk Sienkiewicz
4014,PG9489,Michael O'Halloran,['en'],16,Q23307585,Q5531480,Gene Stratton-Porter
4015,PG9495,Die Hochzeit des Mönchs,['de'],18,Q1213463,Q123261,Conrad Ferdinand Meyer
4016,PG9498,The Trespasser,['en'],34,Q7770124,Q34970,D. H. Lawrence
4017,PG94,Alexander's Bridge,['en'],218,Q4718102,Q229480,Willa Cather
4018,PG9504,"Micah Clarke: His Statement as made to his three grandchildren Joseph, Gervas and Reuben During the Hard Winter of 1734",['en'],93,Q3050442,Q35610,Arthur Conan Doyle
4019,PG9526,Catherine: a Story,['en'],10,Q5052512,Q167768,William Makepeace Thackeray
4020,PG9530,"The History of Henry Esmond, Esq.: A Colonel in the Service of Her Majesty Queen Anne",['en'],7,Q3203517,Q167768,William Makepeace Thackeray
4021,PG9535,Men's Wives,['en'],16,Q6816135,Q167768,William Makepeace Thackeray
4022,PG9536,The Newcomes: Memoirs of a Most Respectable Family,['en'],9,Q3522018,Q167768,William Makepeace Thackeray
4023,PG9539,The Rose and the Ring,['en'],8,Q7761552,Q167768,William Makepeace Thackeray
4024,PG9540,The Book of Snobs,['en'],10,Q3224025,Q167768,William Makepeace Thackeray
4025,PG9547,The Cruise of the Dry Dock,['en'],18,Q18180787,Q386244,Thomas Sigismund Stribling
4026,PG9551,The Adventures of Sherlock Holmes,['en'],624,Q392147,Q35610,Arthur Conan Doyle
4027,PG9552,The Hound of the Baskervilles,['en'],46,Q45192,Q35610,Arthur Conan Doyle
4028,PG9553,The Return of Sherlock Holmes,['en'],223,Q725752,Q35610,Arthur Conan Doyle
4029,PG9554,His Last Bow,['en'],147,Q733582,Q35610,Arthur Conan Doyle
4030,PG9555,The Memoirs of Sherlock Holmes,['en'],105,Q860831,Q35610,Arthur Conan Doyle
4031,PG9556,A Study in Scarlet,['en'],178,Q223131,Q35610,Arthur Conan Doyle
4032,PG9557,The Valley of Fear,['en'],121,Q863438,Q35610,Arthur Conan Doyle
4033,PG955,The Patchwork Girl of Oz,['en'],125,Q615227,Q207544,L. Frank Baum
4034,PG956,Tik-Tok of Oz,['en'],92,Q7801858,Q207544,L. Frank Baum
4035,PG957,The Scarecrow of Oz,['en'],88,Q7762405,Q207544,L. Frank Baum
4036,PG958,Rinkitink in Oz: Wherein Is Recorded the Perilous Quest of Prince Inga of Pingaree and King Rinkitink in the Magical Isles That Lie Beyond the Borderland of Oz,['en'],80,Q7335058,Q207544,L. Frank Baum
4037,PG959,The Lost Princess of Oz,['en'],107,Q7748719,Q207544,L. Frank Baum
4038,PG95,The Prisoner of Zenda,['en'],603,Q1193766,Q457287,Anthony Hope
4039,PG9606,A Little Book of Western Verse,['en'],29,Q42192372,Q302880,Eugene Field
4040,PG9609,"Joseph Andrews, Vol. 2",['en'],352,Q784226,Q34190,Henry Fielding
4041,PG9611,"Joseph Andrews, Vol. 1",['en'],780,Q784226,Q34190,Henry Fielding
4042,PG960,"The Tin Woodman of Oz: A Faithful Story of the Astonishing Adventure Undertaken by the Tin Woodman, Assisted by Woot the Wanderer, the Scarecrow of Oz, and Polychrome, the Rainbow's Daughter",['en'],104,Q7769442,Q207544,L. Frank Baum
4043,PG9612,"The Botanic Garden, a Poem in Two Parts. Part 1: the Economy of Vegetation",['en'],84,Q7719466,Q234050,Erasmus Darwin
4044,PG9614,The Case of Richard Meynell,['en'],11,Q19571195,Q952452,Mary Augusta Ward
4045,PG9616,Ramuntcho,['en'],22,Q3111457,Q311854,Pierre Loti
4046,PG961,"Glinda of Oz: In Which Are Related the Exciting Experiences of Princess Ozma of Oz, and Dorothy, in Their Hazardous Journey to the Home of the Flatheads, and to the Magic Isle of the Skeezers, and How They Were Rescued from Dire Peril by the Sorcery of Glinda the Good",['en'],111,Q5569658,Q207544,L. Frank Baum
4047,PG9622,"Lyrical Ballads, With a Few Other Poems (1798)",['en'],1628,Q738958,Q82409,Samuel Taylor Coleridge
4048,PG963,Little Dorrit,['en'],922,Q565638,Q5686,Charles Dickens
4049,PG9715,Little Dorrit,['en'],33,Q565638,Q5686,Charles Dickens
4050,PG964,The Merry Adventures of Robin Hood,['en'],1201,Q7751092,Q525713,Howard Pyle
4051,PG966,Maid Marian,['en'],143,Q3278053,Q561408,Thomas Love Peacock
4052,PG9671,Daniel Deronda,['en'],21,Q552238,Q131333,George Eliot
4053,PG9672,Adam Bede,['en'],18,Q2611046,Q131333,George Eliot
4054,PG9674,The Lifted Veil,['en'],15,Q6763446,Q131333,George Eliot
4055,PG9675,The Mill on the Floss,['en'],10,Q1215018,Q131333,George Eliot
4056,PG9676,Silas Marner,['en'],34,Q638327,Q131333,George Eliot
4057,PG967,Nicholas Nickleby,['en'],883,Q847642,Q5686,Charles Dickens
4058,PG9725,Nicholas Nickleby,['en'],23,Q847642,Q5686,Charles Dickens
4059,PG9689,Three Ghost Stories,['en'],26,Q19104947,Q5686,Charles Dickens
4060,PG968,Martin Chuzzlewit,['en'],481,Q1903609,Q5686,Charles Dickens
4061,PG9699,Martin Chuzzlewit,['en'],12,Q1903609,Q5686,Charles Dickens
